Ns1440zer    1.4400000    0.3500000         0.5      0.5     -0.5     3.      0.     0.      0.        0.       0.      12112
Ns1440plb    1.4400000    0.3500000         0.5      0.5     -0.5     0.      0.     3.      0.        0.       0.     -12212
Ns1440zrb    1.4400000    0.3500000         0.5      0.5      0.5     0.      0.     3.      0.        0.       0.     -12112
et1440zer    1.4350000    0.0650000         0.0      0.       0.      1.      0.     1.      0.        0.       0.     100331
f11420zer    1.4263000    0.0555000         1.0      0.       0.      1.      0.     1.      0.        0.       0.      20333
Ka1430zer    1.4256000    0.0985000         2.0      0.5     -0.5     1.      0.     0.      1.        0.       0.      10311
Ka1430zrb    1.4256000    0.0985000         2.0      0.5      0.5     0.      1.     1.      0.        0.       0.     -10311
Ka1430plu    1.4256000    0.0985000         2.0      0.5      0.5     1.      0.     0.      1.        0.       0.      10321
Ka1430min    1.4256000    0.0985000         2.0      0.5     -0.5     0.      1.     1.      0.        0.       0.     -10321
om1420zer    1.4190000    0.1740000         1.0      0.       0.      1.      0.     1.      0.        0.       0.     100223
Ka1410zer    1.4140000    0.2320000         1.0      0.5     -0.5     1.      0.     0.      1.        0.       0.  203130001
Ka1410zrb    1.4140000    0.2320000         1.0      0.5      0.5     0.      1.     1.      0.        0.       0. -203130001
Ka1410plu    1.4140000    0.2320000         1.0      0.5      0.5     1.      0.     0.      1.        0.       0.     100323
Ka1410min    1.4140000    0.2320000         1.0      0.5     -0.5     0.      1.     1.      0.        0.       0.    -100323
Ka1412zer    1.4120000    0.2940000         0.0      0.5     -0.5     1.      0.     0.      1.        0.       0.     100313
Ka1412zrb    1.4120000    0.2940000         0.0      0.5      0.5     0.      1.     1.      0.        0.       0.    -100313
Lm1405zer    1.4060000    0.0500000         0.5      0.       0.      2.      1.     0.      0.        0.       0.      13122
Lm1405zrb    1.4060000    0.0500000         0.5      0.       0.      0.      0.     2.      1.        0.       0.     -13122
Ka1400zer    1.4020000    0.1740000         1.0      0.5     -0.5     1.      0.     0.      1.        0.       0.      20313
Ka1400zrb    1.4020000    0.1740000         1.0      0.5      0.5     0.      1.     1.      0.        0.       0.     -20313
Ka1400plu    1.4020000    0.1740000         1.0      0.5      0.5     1.      0.     0.      1.        0.       0.      20323
Ka1400min    1.4020000    0.1740000         1.0      0.5     -0.5     0.      1.     1.      0.        0.       0.     -20323
Sg1385min    1.3872000    0.0394000         1.5      1.      -1.      2.      1.     0.      0.        0.       0.       3114
Sg1385mnb    1.3872000    0.0394000         1.5      1.       1.      0.      0.     2.      1.        0.       0.      -3114
Sg1385zer    1.3837000    0.0360000         1.5      1.       0.      2.      1.     0.      0.        0.       0.       3214
Sg1385zrb    1.3837000    0.0360000         1.5      1.       0.      0.      0.     2.      1.        0.       0.      -3214
Sg1385plu    1.3828000    0.0358000         1.5      1.       1.      2.      1.     0.      0.        0.       0.       3224
Sg1385plb    1.3828000    0.0358000         1.5      1.      -1.      0.      0.     2.      1.        0.       0.      -3224
f01370zer    1.3500000    0.3500000         0.0      0.       0.      1.      0.     1.      0.        0.       0.      10221
Xi1321min    1.3213100    4.009e-16         0.5      0.5     -0.5     1.      2.     0.      0.        0.       0.       3312
Xi1321mnb    1.3213100    4.009e-16         0.5      0.5      0.5     0.      0.     1.      2.        0.       0.      -3312
Xi1321zer    1.3148300    2.265e-16         0.5      0.5      0.5     1.      2.     0.      0.        0.       0.       3322
Xi1321zrb    1.3148300    2.265e-16         0.5      0.5     -0.5     0.      0.     1.      2.        0.       0.      -3322
a21320plu    1.3180000    0.1070000         2.0      1.       1.      1.      0.     1.      0.        0.       0.        215
a21320min    1.3180000    0.1070000         2.0      1.      -1.      1.      0.     1.      0.        0.       0.       -215
a21320zer    1.3180000    0.1070000         2.0      1.       0.      1.      0.     1.      0.        0.       0.        115
pi1300plu    1.3000000    0.4000000         0.0      1.       1.      1.      0.     1.      0.        0.       0.     100211
pi1300min    1.3000000    0.4000000         0.0      1.      -1.      1.      0.     1.      0.        0.       0.    -100211
pi1300zer    1.3000000    0.4000000         0.0      1.       0.      1.      0.     1.      0.        0.       0.     100111
et1295zer    1.2970000    0.0530000         0.0      0.       0.      1.      0.     1.      0.        0.       0.     100221
f11285zer    1.2819000    0.0240000         1.0      0.       0.      1.      0.     1.      0.        0.       0.      20223
f21270zer    1.2754000    0.1850000         2.0      0.       0.      1.      0.     1.      0.        0.       0.        225
Ka1270zer    1.2730000    0.0900000         1.0      0.5     -0.5     1.      0.     0.      1.        0.       0.      10313
Ka1270zrb    1.2730000    0.0900000         1.0      0.5      0.5     0.      1.     1.      0.        0.       0.     -10313
Ka1270plu    1.2730000    0.0900000         1.0      0.5      0.5     1.      0.     0.      1.        0.       0.      10323
Ka1270min    1.2730000    0.0900000         1.0      0.5     -0.5     0.      1.     1.      0.        0.       0.     -10323
Dl1232plp    1.2320000    0.1200000         1.5      1.5      1.5     3.      0.     0.      0.        0.       0.       2224
Dl1232plu    1.2320000    0.1200000         1.5      1.5      0.5     3.      0.     0.      0.        0.       0.       2214
Dl1232zer    1.2320000    0.1200000         1.5      1.5     -0.5     3.      0.     0.      0.        0.       0.       2114
Dl1232min    1.2320000    0.1200000         1.5      1.5     -1.5     3.      0.     0.      0.        0.       0.       1114
Dl1232ppb    1.2320000    0.1200000         1.5      1.5     -1.5     0.      0.     3.      0.        0.       0.      -2224
Dl1232plb    1.2320000    0.1200000         1.5      1.5     -0.5     0.      0.     3.      0.        0.       0.      -2214
Dl1232zrb    1.2320000    0.1200000         1.5      1.5      0.5     0.      0.     3.      0.        0.       0.      -2114
Dl1232mnb    1.2320000    0.1200000         1.5      1.5      1.5     0.      0.     3.      0.        0.       0.      -1114
a11260plu    1.2300000    0.4250000         1.0      1.       1.      1.      0.     1.      0.        0.       0.      20213
a11260min    1.2300000    0.4250000         1.0      1.      -1.      1.      0.     1.      0.        0.       0.     -20213
a11260zer    1.2300000    0.4250000         1.0      1.       0.      1.      0.     1.      0.        0.       0.      20113
b11235plu    1.2295000    0.1420000         1.0      1.       1.      1.      0.     1.      0.        0.       0.      10213
b11235zer    1.2295000    0.1420000         1.0      1.       0.      1.      0.     1.      0.        0.       0.      10113
b11235min    1.2295000    0.1420000         1.0      1.      -1.      1.      0.     1.      0.        0.       0.     -10213
Sg1189min    1.1970000    4.442e-16         0.5      1.      -1.      2.      1.     0.      0.        0.       0.       3112
Sg1189mnb    1.1970000    4.442e-16         0.5      1.       1.      0.      0.     2.      1.        0.       0.      -3112
Sg1192zer    1.1930000    8.879e-07         0.5      1.       0.      2.      1.     0.      0.        0.       0.       3212
Sg1192zrb    1.1930000    8.879e-07         0.5      1.       0.      0.      0.     2.      1.        0.       0.      -3212
Sg1189plu    1.1890000    8.195e-16         0.5      1.       1.      2.      1.     0.      0.        0.       0.       3222
Sg1189plb    1.1890000    8.195e-16         0.5      1.      -1.      0.      0.     2.      1.        0.       0.      -3222
h11170zer    1.1700000    0.3600000         1.0      0.       0.      1.      0.     1.      0.        0.       0.      10223
Lm1115zer    1.1156830    2.496e-16         0.5      0.       0.      2.      1.     0.      0.        0.       0.       3122
Lm1115zrb    1.1156830    2.496e-16         0.5      0.       0.      0.      0.     2.      1.        0.       0.      -3122
ph1020zer    1.0194170    0.0044580         1.0      0.       0.      0.      1.     0.      1.        0.       0.        333
a00980plu    0.9848000    0.0750000         0.0      1.       1.      1.      0.     1.      0.        0.       0.    9000211
a00980min    0.9848000    0.0750000         0.0      1.      -1.      1.      0.     1.      0.        0.       0.   -9000211
a00980zer    0.9848000    0.0750000         0.0      1.       0.      1.      0.     1.      0.        0.       0.    9000111
f00980zer    0.9800000    0.1000000         0.0      0.       0.      1.      0.     1.      0.        0.       0.    9010221
eta0prime    0.9577800    0.0002020         0.0      0.       0.      1.      0.     1.      0.        0.       0.        331
ne0939zer    0.9395653    0.0000000         0.5      0.5     -0.5     3.      0.     0.      0.        0.       0.       2112
ne0939zrb    0.9395653    0.0000000         0.5      0.5      0.5     0.      0.     3.      0.        0.       0.      -2112
pr0938plu    0.9382720    0.0000000         0.5      0.5      0.5     3.      0.     0.      0.        0.       0.       2212
pr0938plb    0.9382720    0.0000000         0.5      0.5     -0.5     0.      0.     3.      0.        0.       0.      -2212
Ka0892zer    0.8961000    0.0507000         1.0      0.5     -0.5     1.      0.     0.      1.        0.       0.        313
Ka0892zrb    0.8961000    0.0507000         1.0      0.5      0.5     0.      1.     1.      0.        0.       0.       -313
Ka0892plu    0.8916600    0.0508000         1.0      0.5      0.5     1.      0.     0.      1.        0.       0.        323
Ka0892min    0.8916600    0.0508000         1.0      0.5     -0.5     0.      1.     1.      0.        0.       0.       -323
om0782zer    0.7825700    0.0084400         1.0      0.       0.      1.      0.     1.      0.        0.       0.        223
rho770plu    0.7693000    0.1502000         1.0      1.       1.      1.      0.     1.      0.        0.       0.        213
rho770min    0.7693000    0.1502000         1.0      1.      -1.      1.      0.     1.      0.        0.       0.       -213
rho770zer    0.7693000    0.1502000         1.0      1.       0.      1.      0.     1.      0.        0.       0.        113
f00600zer    0.8000000    0.8000000         0.0      0.       0.      1.      0.     1.      0.        0.       0.    9000221
eta547zer    0.5473000    1.2900e-6         0.0      0.       0.      0.19    0.81   0.19    0.81      0.       0.        221
Ka0492zer    0.4976720    0.5000000         0.0      0.5     -0.5     1.      0.     0.      1.        0.       0.        311
Ka0492zrb    0.4976720    0.5000000         0.0      0.5      0.5     0.      1.     1.      0.        0.       0.       -311
Ka0492sht    0.4976720	  7.348e-15	    0.0	     0.5     -0.5     1.      0.     0.	     1.	       0.	0.	  310
Ka0492stb    0.4976720	  7.348e-15	    0.0	     0.5      0.5     0.      1.     1.	     0.	       0.	0.	 -310
Ka0492lng    0.4976720	  0.0000000	    0.0	     0.5     -0.5     1.      0.     0.	     1.	       0.	0.	  130
Ka0492lgb    0.4976720	  0.0000000	    0.0	     0.5      0.5     0.      1.     1.	     0.	       0.	0.	  -130
Ka0492plu    0.4936770    0.0000000         0.0      0.5      0.5     1.      0.     0.      1.        0.       0.        321
Ka0492min    0.4936770    0.0000000         0.0      0.5     -0.5     0.      1.     1.      0.        0.       0.       -321
pi0139plu    0.1395699    0.0000000         0.0      1.       1.      1.      0.     1.      0.        0.       0.        211
pi0139min    0.1395699    0.0000000         0.0      1.      -1.      1.      0.     1.      0.        0.       0.       -211
pi0135zer    0.1349764    4.9230e-8         0.0      1.       0.      1.      0.     1.      0.        0.       0.        111
dQUARK000    0.0047500    0.0000000         0.5      0.5     -0.5     1.      0.     0.	     0.	       0.	0.	    1
dQUARKbar    0.0047500	  0.0000000	    0.5	     0.5     +0.5     0.      0.     1.	     0.	       0.	0.	   -1
uQUARK000    0.0024000	  0.0000000	    0.5	     0.5     +0.5     1.      0.     0.	     0.	       0.	0.	    2
uQUARKbar    0.0024000	  0.0000000	    0.5	     0.5     -0.5     0.      0.     1.	     0.	       0.	0.	   -2
sQUARK000    0.1040000	  0.0000000	    0.5	     0.	      0.      0.      1.     0.	     0.	       0.	0.	    3
sQUARKbar    0.1040000	  0.0000000	    0.5	     0.	      0.      0.      0.     0.	     1.	       0.	0.	   -3
cQUARK000    1.2700000	  0.0000000	    0.5	     0.	      0.      0.      0.     0.	     0.	       1.	0.	    4
cQUARKbar    1.2700000	  0.0000000	    0.5	     0.	      0.      0.      0.     0.	     0.	       0.	1.	   -4
bQUARK000    4.2000000	  0.0000000	    0.5	     0.	      0.      0.      0.     0.	     0.	       0.	0.	    5
bQUARKbar    4.2000000	  0.0000000	    0.5	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   -5
tQUARK000    171.20000	  0.0000000	    0.5	     0.	      0.      0.      0.     0.	     0.	       0.	0.	    6
tQUARKbar    171.20000	  0.0000000	    0.5	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   -6
el0511min    0.0005110    0.0000000         0.5      0.       0.      0.      0.     0.      0.        0.       0.         11
el0511plu    0.0005110    0.0000000         0.5      0.       0.      0.      0.     0.      0.        0.       0.        -11
nuel00zer    0.0000000	  0.0000000	    0.5	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   12
nuel00zrb    0.0000000	  0.0000000	    0.5	     0.	      0.      0.      0.     0.	     0.	       0.	0.	  -12
mu0105min    0.1056584    0.0000000         0.5      0.       0.      0.      0.     0.      0.        0.       0.         13
mu0105plu    0.1056584    0.0000000         0.5      0.       0.      0.      0.     0.      0.        0.       0.        -13
numu00zer    0.0000000	  0.0000000	    0.5	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   14
numu00zrb    0.0000000	  0.0000000	    0.5	     0.	      0.      0.      0.     0.	     0.	       0.	0.	  -14
tau1777mn    1.7768400    0.0000000         0.5      0.       0.      0.      0.     0.      0.        0.       0.         15
tau1777pl    1.7768400    0.0000000         0.5      0.       0.      0.      0.     0.      0.        0.       0.        -15
nutau0zer    0.0000000	  0.0000000	    0.5	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   16
nutau0zrb    0.0000000	  0.0000000	    0.5	     0.	      0.      0.      0.     0.	     0.	       0.	0.	  -16
gluon0000    0.0000000	  0.0000000	    1.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   21
gam000zer    0.0000000    0.0000000         1.0      0.       0.      0.      0.     0.      0.        0.       0.         22
Z00000zer    91.187600    2.4952000         1.0      0.       0.      0.      0.     0.      0.        0.       0.         23
W00000plu    80.398000    2.1410000         1.0      0.       0.      0.      0.     0.      0.        0.       0.         24
W00000min    80.398000    2.1410000         1.0      0.       0.      0.      0.     0.      0.        0.       0.        -24
HIGGS0zer    114.40000    0.0000000	    0.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   25
spcflvPYT    0.0000000	  0.0000000	    0.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   81
rndflvPYT    0.0000000	  0.0000000	    0.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   82
phsspaPYT    0.0000000	  0.0000000	    0.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   83
chadrnPYT    0.0000000	  0.0000000	    0.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   84
bhadrnPYT    0.0000000	  0.0000000	    0.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   85
junctnPYT    0.0000000	  0.0000000	    0.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   88
systemPYT    0.0000000	  0.0000000	    0.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   90
clsterPYT    0.0000000	  0.0000000	    0.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	   91
stringPYT    0.0000000    0.0000000         0.0      0.       0.      0.      0.     0.      0.        0.       0.         92
dd1DQUARK    0.0000000	  0.0000000	    1.0	     0.	      0.      2.      0.     0.	     0.	       0.	0.	 1103
ud0DQUARK    0.0000000	  0.0000000	    0.0	     0.	      0.      2.      0.     0.	     0.	       0.	0.	 2101
ud1DQUARK    0.0000000	  0.0000000	    1.0	     0.	      0.      2.      0.     0.	     0.	       0.	0.	 2103
uu1DQUARK    0.0000000	  0.0000000	    1.0	     0.	      0.      2.      0.     0.	     0.	       0.	0.	 2203
sd0DQUARK    0.0000000	  0.0000000	    0.0	     0.	      0.      1.      1.     0.	     0.	       0.	0.	 3101
sd1DQUARK    0.0000000	  0.0000000	    1.0	     0.	      0.      1.      1.     0.	     0.	       0.	0.	 3103
su0DQUARK    0.0000000	  0.0000000	    0.0	     0.	      0.      1.      1.     0.	     0.	       0.	0.	 3201
su1DQUARK    0.0000000	  0.0000000	    1.0	     0.	      0.      1.      1.     0.	     0.	       0.	0.	 3203
ss1DQUARK    0.0000000	  0.0000000	    1.0	     0.	      0.      0.      2.     0.	     0.	       0.	0.	 3303
cd0DQUARK    0.0000000	  0.0000000	    1.0	     0.	      0.      1.      0.     0.	     0.	       1.	0.	 4101
cu0DQUARK    0.0000000    0.0000000         1.0      0.       0.      1.      0.     0.      0.        1.       0.       4201
cs0DQUARK    0.0000000    0.0000000         1.0      0.       0.      0.      1.     0.      0.        1.       0.       4301
bd0DQUARK    0.0000000    0.0000000         1.0      0.       0.      1.      0.     0.      0.        0.       0.       5101
bu0DQUARK    0.0000000    0.0000000         1.0      0.       0.      1.      0.     0.      0.        0.       0.       5201
bs0DQUARK    0.0000000    0.0000000         1.0      0.       0.      0.      1.     0.      0.        0.       0.       5301
bc0DQUARK    0.0000000    0.0000000         1.0      0.       0.      0.      0.     0.      0.        1.       0.       5401
cd1DQUARK    0.0000000    0.0000000         1.0      0.       0.      1.      0.     0.      0.        1.       0.       4103
cu1DQUARK    0.0000000    0.0000000         1.0      0.       0.      1.      0.     0.      0.        1.       0.       4203
cs1DQUARK    0.0000000    0.0000000         1.0      0.       0.      0.      1.     0.      0.        1.       0.       4303
cc1DQUARK    0.0000000    0.0000000         1.0      0.       0.      0.      1.     0.      0.        2.       0.       4403
bd1DQUARK    0.0000000    0.0000000         1.0      0.       0.      1.      0.     0.      0.        0.       0.       5103
bu1DQUARK    0.0000000    0.0000000         1.0      0.       0.      1.      0.     0.      0.        0.       0.       5203
bs1DQUARK    0.0000000    0.0000000         1.0      0.       0.      0.      1.     0.      0.        0.       0.       5303
bc1DQUARK    0.0000000    0.0000000         1.0      0.       0.      0.      0.     0.      0.        1.       0.       5403
bb1DQUARK    0.0000000    0.0000000         1.0      0.       0.      0.      0.     0.      0.        0.       0.       5503
dd1DIQRKb    0.0000000	  0.0000000	    1.0	     0.	      0.      0.      0.     2.	     0.	       0.	0.	-1103
ud0DIQRKb    0.0000000	  0.0000000	    0.0	     0.	      0.      0.      0.     2.	     0.	       0.	0.	-2101
ud1DIQRKb    0.0000000	  0.0000000	    1.0	     0.	      0.      0.      0.     2.	     0.	       0.	0.	-2103
uu1DIQRKb    0.0000000	  0.0000000	    1.0	     0.	      0.      0.      0.     2.	     0.	       0.	0.	-2203
sd0DIQRKb    0.0000000	  0.0000000	    0.0	     0.	      0.      0.      0.     1.	     1.	       0.	0.	-3101
sd1DIQRKb    0.0000000	  0.0000000	    1.0	     0.	      0.      0.      0.     1.	     1.	       0.	0.	-3103
su0DIQRKb    0.0000000	  0.0000000	    0.0	     0.	      0.      0.      0.     1.	     1.	       0.	0.	-3201
su1DIQRKb    0.0000000	  0.0000000	    1.0	     0.	      0.      0.      0.     1.	     1.	       0.	0.	-3203
ss1DIQRKb    0.0000000	  0.0000000	    1.0	     0.	      0.      0.      0.     0.	     2.	       0.	0.	-3303
cd0DIQRKb    0.0000000	  0.0000000	    1.0	     0.	      0.      0.      0.     1.	     0.	       0.	1.	-4101
cu0DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     1.      0.        0.       1.      -4201
cs0DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     0.      1.        0.       1.      -4301
bd0DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     1.      0.        0.       0.      -5101
bu0DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     1.      0.        0.       0.      -5201
bs0DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     0.      1.        0.       0.      -5301
bc0DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     0.      0.        0.       1.      -5401
cd1DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     1.      0.        0.       1.      -4103
cu1DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     1.      0.        0.       1.      -4203
cs1DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     0.      1.        0.       1.      -4303
cc1DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     0.      0.        0.       2.      -4403
bd1DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     1.      0.        0.       0.      -5103
bu1DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     1.      0.        0.       0.      -5203
bs1DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     0.      1.        0.       0.      -5303
bc1DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     0.      0.        0.       1.      -5403
bb1DIQRKb    0.0000000    0.0000000         1.0      0.       0.      0.      0.     0.      0.        0.       0.      -5503
D1869plus    1.8696200	  3.977e-12	    0.0	     0.5     +0.5     0.      0.     1.	     0.	       1.	0.	  411
D1869minu    1.8696200	  3.977e-12	    0.0	     0.5     -0.5     1.      0.     0.	     0.	       0.	1.	 -411
D2272plus    2.2720000	  0.0500000	    0.0	     0.5     +0.5     0.      0.     1.	     0.	       1.	0.	10411
D2272minu    2.2720000	  0.0500000	    0.0	     0.5     -0.5     1.      0.     0.	     0.	       0.	1.     -10411
D2010plus    2.0102700	  0.0960e-3	    1.0	     0.5     +0.5     0.      0.     1.	     0.	       1.	0.	  413
D2010minu    2.0102700	  0.0960e-3	    1.0	     0.5     -0.5     1.      0.     0.	     0.	       0.	1.	 -413
D12424plu    2.4240000	  0.0200000	    1.0	     0.5     +0.5     0.      0.     1.	     0.	       1.	0.	10413
D12424min    2.4240000	  0.0200000	    1.0	     0.5     -0.5     1.      0.     0.	     0.	       0.	1.     -10413
D12372plu    2.3720000	  0.0500000	    1.0	     0.5     +0.5     0.      0.     1.	     0.	       1.	0.	20413
D12372min    2.3720000	  0.0500000	    1.0	     0.5     -0.5     1.      0.     0.	     0.	       0.	1.     -20413
D01865zer    1.8648400	  1.008e-11	    0.0	     0.5     -0.5     0.      0.     1.	     0.	       1.	0.	  421
D01865zrb    1.8648400	  1.008e-11	    0.0	     0.5     +0.5     1.      0.     0.	     0.	       0.	1.	 -421
D02272zer    2.2720000	  0.0500000	    0.0	     0.5     -0.5     0.      0.     1.	     0.	       1.	0.	10421
D02272zrb    2.2720000	  0.0500000	    0.0	     0.5     +0.5     1.      0.     0.	     0.	       0.	1.     -10421
D02007zer    2.0069700	  0.0021000	    1.0	     0.5     -0.5     0.      0.     1.	     0.	       1.	0.	  423
D02007zrb    2.0069700	  0.0021000	    1.0	     0.5     +0.5     1.      0.     0.	     0.	       0.	1.	 -423
D12424zer    2.4240000	  0.0020000	    1.0	     0.5     -0.5     0.      0.     1.	     0.	       1.	0.	10423
D12424zrb    2.4240000	  0.0020000	    1.0	     0.5     +0.5     1.      0.     0.	     0.	       0.	1.     -10423
D12372zer    2.3720000	  0.0500000	    1.0	     0.5     -0.5     0.      0.     1.	     0.	       1.	0.	20423
D12372zrb    2.3720000	  0.0500000	    1.0	     0.5     +0.5     1.      0.     0.	     0.	       0.	1.     -20423
Ds1968plu    1.9684900	  8.271e-12         0.0	     0.	      0.      0.      0.     0.	     1.	       1.	0.	  431
Ds1968min    1.9684900	  8.271e-12         0.0	     0.	      0.      0.      1.     0.	     0.	       0.	1.	 -431
Ds2317pl0    2.3178000    0.0038000         0.0      0.       0.      0.      0.     0.      1.        1.       0.      10431
Ds2317mn0    2.3178000    0.0038000         0.0      0.       0.      0.      1.     0.      0.        0.       1.     -10431
Ds2112plu    2.1123000	  0.0019000         1.0	     0.	      0.      0.      0.     0.	     1.	       1.	0.	  433
Ds2112min    2.1123000	  0.0019000         1.0	     0.	      0.      0.      1.     0.	     0.	       0.	1.	 -433
Ds2460pl1    2.4596000    0.0035000         1.0      0.       0.      0.      0.     0.      1.        1.       0.      10433
Ds2460mn1    2.4596000    0.0035000         1.0      0.       0.      0.      1.     0.      0.        0.       1.     -10433
Ds2560pl1    2.5600000    0.0500000         1.0      0.       0.      0.      0.     0.      1.        1.       0.      20433
Ds2560mn1    2.5600000    0.0500000         1.0      0.       0.      0.      1.     0.      0.        0.       1.     -20433
D22461zer    2.4611000    0.0430000         2.0      0.5     -0.5     0.      0.     1.      0.        1.       0.        425
D22461zrb    2.4611000    0.0430000         2.0      0.5     +0.5     1.      0.     0.      0.        0.       1.       -425
D22460plu    2.4601000    0.0370000         2.0      0.5     +0.5     0.      0.     1.      0.        1.       0.        415
D22460min    2.4601000    0.0370000         2.0      0.5     -0.5     1.      0.     0.      0.        0.       1.       -415
Ds2573pl2    2.5726000    0.0200000         2.0      0.       0.      0.      0.     0.      1.        1.       0.        435
Ds2573mn2    2.5726000    0.0200000         2.0      0.       0.      0.      1.     0.      0.        0.       1.       -435
etac2980z    2.9803000	  0.0267000	    0.0	     0.	      0.      0.      0.     0.	     0.	       1.	1.	  441
chic3414z    3.4147500	  0.0102000	    0.0	     0.	      0.      0.      0.     0.	     0.	       1.	1.	10441
jpsi3097z    3.0969160	  0.0000932	    1.0	     0.	      0.      0.      0.     0.	     0.	       1.	1.	  443
h1c3460zr    3.4600000	  0.0100000	    0.0	     0.	      0.      0.      0.     0.	     0.	       1.	1.	10443
chic3511z    3.5106600    0.0008900         1.0      0.       0.      0.      0.     0.      0.        1.       1.      20443
psiprime0    3.6860900    0.0003170         1.0      0.       0.      0.      0.     0.      0.        1.       1.     100443
chic3556z    3.5562000    0.0020300         2.0      0.       0.      0.      0.     0.      0.        1.       1.        445
Lc2286plu    2.2864600	  2.068e-11	    0.5	     0.0      0.0     2.      0.     0.	     0.	       1.	0.       4122
Lc2286plb    2.2864600    2.068e-11         0.5      0.0      0.0     0.      0.     2.      0.        0.       1.      -4122
Sc2455zer    2.4537600	  0.0022000	    0.5	     1.0      0.0     2.      0.     0.	     0.	       1.	0.	 4112
Sc2455zrb    2.4537600    0.0022000         0.5      1.0      0.0     0.      2.     0.      0.        0.       1.      -4112
Sc2455plu    2.4529000    0.0046000         0.5      1.0      0.0     2.      0.     0.      0.        1.       0.       4212
Sc2455plb    2.4529000    0.0046000         0.5      1.0      0.0     0.      2.     0.      0.        0.       1.      -4212
Sc2455ppl    2.4540200    0.0022300         0.5      1.0      0.0     2.      0.     0.      0.        1.       0.       4222
Sc2455ppb    2.4540200    0.0022300         0.5      1.0      0.0     0.      2.     0.      0.        0.       1.      -4222
Sc2520zer    2.5180000    0.0161000         1.5      1.0      0.0     2.      0.     0.      0.        1.       0.       4114
Sc2520zrb    2.5180000    0.0161000         1.5      1.0      0.0     0.      2.     0.      0.        0.       1.      -4114
Sc2520plu    2.5175000    0.0170000         1.5      1.0      0.0     2.      0.     0.      0.        1.       0.       4214
Sc2520plb    2.5175000    0.0170000         1.5      1.0      0.0     0.      2.     0.      0.        0.       1.      -4214
Sc2520ppl    2.5184000    0.0149000         1.5      1.0      0.0     2.      0.     0.      0.        1.       0.       4224
Sc2520ppb    2.5184000    0.0149000         1.5      1.0      0.0     0.      2.     0.      0.        0.       1.      -4224
Xc2468plu    2.4679000    9.357e-12         0.5      0.5      0.5     1.      1.     0.      0.        1.       0.       4232
Xc2468plb    2.4679000    9.357e-12         0.5      0.5     -0.5     0.      0.     1.      1.        0.       1.      -4232
Xc2471zer    2.4710000    3.693e-11         0.5      0.5     -0.5     1.      1.     0.      0.        1.       0.       4132
Xc2471zrb    2.4710000    3.693e-11         0.5      0.5      0.5     0.      0.     1.      1.        0.       1.      -4132
Xc2578plu    2.5757000    0.0000000         0.5      0.5      0.5     1.      1.     0.      0.        1.       0.       4322
Xc2578plb    2.5757000    0.0000000         0.5      0.5     -0.5     0.      0.     1.      1.        0.       1.      -4322
Xc2578zer    2.5780000    0.0000000         0.5      0.5     -0.5     1.      1.     0.      0.        1.       0.       4312
Xc2578zrb    2.5780000    0.0000000         0.5      0.5      0.5     0.      0.     1.      1.        0.       1.      -4312
Xc2645plu    2.6466000    0.0031000         1.5      0.5      0.5     1.      1.     0.      0.        1.       0.       4324
Xc2645plb    2.6466000    0.0031000         1.5      0.5     -0.5     0.      0.     1.      1.        0.       1.      -4324
Xc2645zer    2.6461000    0.0055000         1.5      0.5     -0.5     1.      1.     0.      0.        1.       0.       4314
Xc2645zrb    2.6461000    0.0055000         1.5      0.5      0.5     0.      0.     1.      1.        0.       1.      -4314
Oc2697zer    2.6975000	  5.994e-11	    0.5	     0.0      0.0     0.      2.     0.	     0.	       1.	0.	 4332
