411107601 (0,0,0,8,0,0,41,5,0,) -74.2164 276.9792 -795.6500 
411107606 (0,0,0,8,0,0,29,0,0,) -202.7629 202.7629 -797.6500 
411107605 (0,0,0,8,0,0,29,5,0,) -202.7629 202.7629 -795.6500 
411107610 (0,0,0,8,0,0,17,0,0,) -276.9792 74.2164 -797.6500 
411107609 (0,0,0,8,0,0,17,5,0,) -276.9792 74.2164 -795.6500 
411107614 (0,0,0,8,0,0,149,0,0,) -276.9792 -74.2164 -797.6500 
411107613 (0,0,0,8,0,0,149,5,0,) -276.9792 -74.2164 -795.6500 
411107618 (0,0,0,8,0,0,137,0,0,) -202.7629 -202.7629 -797.6500 
411107617 (0,0,0,8,0,0,137,5,0,) -202.7629 -202.7629 -795.6500 
411107622 (0,0,0,8,0,0,125,0,0,) -74.2164 -276.9792 -797.6500 
411107621 (0,0,0,8,0,0,125,5,0,) -74.2164 -276.9792 -795.6500 
411107626 (0,0,0,8,0,0,113,0,0,) 74.2164 -276.9792 -797.6500 
411107625 (0,0,0,8,0,0,113,5,0,) 74.2164 -276.9792 -795.6500 
411107630 (0,0,0,8,0,0,101,0,0,) 202.7629 -202.7629 -797.6500 
411107629 (0,0,0,8,0,0,101,5,0,) 202.7629 -202.7629 -795.6500 
411107634 (0,0,0,8,0,0,89,0,0,) 276.9792 -74.2164 -797.6500 
411107633 (0,0,0,8,0,0,89,5,0,) 276.9792 -74.2164 -795.6500 
411107974 (0,0,0,8,0,1,83,0,0,) 367.0500 0.0000 -803.3500 
411107973 (0,0,0,8,0,1,83,5,0,) 367.0500 0.0000 -805.3500 
411107978 (0,0,0,8,0,1,71,0,0,) 317.8746 183.5250 -803.3500 
411107977 (0,0,0,8,0,1,71,5,0,) 317.8746 183.5250 -805.3500 
411107982 (0,0,0,8,0,1,59,0,0,) 183.5250 317.8746 -803.3500 
411107981 (0,0,0,8,0,1,59,5,0,) 183.5250 317.8746 -805.3500 
411107986 (0,0,0,8,0,1,47,0,0,) 0.0000 367.0500 -803.3500 
411107985 (0,0,0,8,0,1,47,5,0,) 0.0000 367.0500 -805.3500 
411107990 (0,0,0,8,0,1,35,0,0,) -183.5250 317.8746 -803.3500 
411107989 (0,0,0,8,0,1,35,5,0,) -183.5250 317.8746 -805.3500 
411107994 (0,0,0,8,0,1,23,0,0,) -317.8746 183.5250 -803.3500 
411107993 (0,0,0,8,0,1,23,5,0,) -317.8746 183.5250 -805.3500 
411107998 (0,0,0,8,0,1,11,0,0,) -367.0500 0.0000 -803.3500 
411107997 (0,0,0,8,0,1,11,5,0,) -367.0500 0.0000 -805.3500 
411108002 (0,0,0,8,0,1,143,0,0,) -317.8746 -183.5250 -803.3500 
411108001 (0,0,0,8,0,1,143,5,0,) -317.8746 -183.5250 -805.3500 
411108006 (0,0,0,8,0,1,131,0,0,) -183.5250 -317.8746 -803.3500 
411108005 (0,0,0,8,0,1,131,5,0,) -183.5250 -317.8746 -805.3500 
411108010 (0,0,0,8,0,1,119,0,0,) 0.0000 -367.0500 -803.3500 
411108009 (0,0,0,8,0,1,119,5,0,) 0.0000 -367.0500 -805.3500 
411108014 (0,0,0,8,0,1,107,0,0,) 183.5250 -317.8746 -803.3500 
411108013 (0,0,0,8,0,1,107,5,0,) 183.5250 -317.8746 -805.3500 
411108018 (0,0,0,8,0,1,95,0,0,) 317.8746 -183.5250 -803.3500 
411108017 (0,0,0,8,0,1,95,5,0,) 317.8746 -183.5250 -805.3500 
411107846 (0,0,0,8,0,1,77,0,0,) 354.5431 94.9995 -832.6500 
411107845 (0,0,0,8,0,1,77,5,0,) 354.5431 94.9995 -830.6500 
411107850 (0,0,0,8,0,1,65,0,0,) 259.5435 259.5435 -832.6500 
411107849 (0,0,0,8,0,1,65,5,0,) 259.5435 259.5435 -830.6500 
411107854 (0,0,0,8,0,1,53,0,0,) 94.9995 354.5431 -832.6500 
411107853 (0,0,0,8,0,1,53,5,0,) 94.9995 354.5431 -830.6500 
411107858 (0,0,0,8,0,1,41,0,0,) -94.9995 354.5431 -832.6500 
411107857 (0,0,0,8,0,1,41,5,0,) -94.9995 354.5431 -830.6500 
411107862 (0,0,0,8,0,1,29,0,0,) -259.5435 259.5435 -832.6500 
411107861 (0,0,0,8,0,1,29,5,0,) -259.5435 259.5435 -830.6500 
411107866 (0,0,0,8,0,1,17,0,0,) -354.5431 94.9995 -832.6500 
411107865 (0,0,0,8,0,1,17,5,0,) -354.5431 94.9995 -830.6500 
411107870 (0,0,0,8,0,1,149,0,0,) -354.5431 -94.9995 -832.6500 
411107869 (0,0,0,8,0,1,149,5,0,) -354.5431 -94.9995 -830.6500 
411107874 (0,0,0,8,0,1,137,0,0,) -259.5435 -259.5435 -832.6500 
411107873 (0,0,0,8,0,1,137,5,0,) -259.5435 -259.5435 -830.6500 
411107878 (0,0,0,8,0,1,125,0,0,) -94.9995 -354.5431 -832.6500 
411107877 (0,0,0,8,0,1,125,5,0,) -94.9995 -354.5431 -830.6500 
411107882 (0,0,0,8,0,1,113,0,0,) 94.9995 -354.5431 -832.6500 
411107881 (0,0,0,8,0,1,113,5,0,) 94.9995 -354.5431 -830.6500 
411107886 (0,0,0,8,0,1,101,0,0,) 259.5435 -259.5435 -832.6500 
411107885 (0,0,0,8,0,1,101,5,0,) 259.5435 -259.5435 -830.6500 
411107890 (0,0,0,8,0,1,89,0,0,) 354.5431 -94.9995 -832.6500 
411107889 (0,0,0,8,0,1,89,5,0,) 354.5431 -94.9995 -830.6500 
411108228 (0,0,0,8,0,2,131,0,0,) 447.4000 0.0000 -736.2500 
411108232 (0,0,0,8,0,2,119,0,0,) 425.5027 138.2542 -736.2500 
411108236 (0,0,0,8,0,2,107,0,0,) 361.9542 262.9751 -736.2500 
411108240 (0,0,0,8,0,2,95,0,0,) 262.9751 361.9542 -736.2500 
411108244 (0,0,0,8,0,2,83,0,0,) 138.2542 425.5027 -736.2500 
411108248 (0,0,0,8,0,2,71,0,0,) 0.0000 447.4000 -736.2500 
411108252 (0,0,0,8,0,2,59,0,0,) -138.2542 425.5027 -736.2500 
411108256 (0,0,0,8,0,2,47,0,0,) -262.9751 361.9542 -736.2500 
411108260 (0,0,0,8,0,2,35,0,0,) -361.9542 262.9751 -736.2500 
411108264 (0,0,0,8,0,2,23,0,0,) -425.5027 138.2542 -736.2500 
411108268 (0,0,0,8,0,2,11,0,0,) -447.4000 0.0000 -736.2500 
411108272 (0,0,0,8,0,2,239,0,0,) -425.5027 -138.2542 -736.2500 
411108276 (0,0,0,8,0,2,227,0,0,) -361.9542 -262.9751 -736.2500 
411108280 (0,0,0,8,0,2,215,0,0,) -262.9751 -361.9542 -736.2500 
411108284 (0,0,0,8,0,2,203,0,0,) -138.2542 -425.5027 -736.2500 
411108288 (0,0,0,8,0,2,191,0,0,) 0.0000 -447.4000 -736.2500 
411108292 (0,0,0,8,0,2,179,0,0,) 138.2542 -425.5027 -736.2500 
411108296 (0,0,0,8,0,2,167,0,0,) 262.9751 -361.9542 -736.2500 
411108300 (0,0,0,8,0,2,155,0,0,) 361.9542 -262.9751 -736.2500 
411108304 (0,0,0,8,0,2,143,0,0,) 425.5027 -138.2542 -736.2500 
411108100 (0,0,0,8,0,2,125,0,0,) 441.8918 69.9888 -759.7500 
411108104 (0,0,0,8,0,2,113,0,0,) 398.6363 203.1153 -759.7500 
411108108 (0,0,0,8,0,2,101,0,0,) 316.3596 316.3596 -759.7500 
411108112 (0,0,0,8,0,2,89,0,0,) 203.1153 398.6363 -759.7500 
411108116 (0,0,0,8,0,2,77,0,0,) 69.9888 441.8918 -759.7500 
411108120 (0,0,0,8,0,2,65,0,0,) -69.9888 441.8918 -759.7500 
411108124 (0,0,0,8,0,2,53,0,0,) -203.1153 398.6363 -759.7500 
411108128 (0,0,0,8,0,2,41,0,0,) -316.3596 316.3596 -759.7500 
411108132 (0,0,0,8,0,2,29,0,0,) -398.6363 203.1153 -759.7500 
411108136 (0,0,0,8,0,2,17,0,0,) -441.8918 69.9888 -759.7500 
411108140 (0,0,0,8,0,2,245,0,0,) -441.8918 -69.9888 -759.7500 
411108144 (0,0,0,8,0,2,233,0,0,) -398.6363 -203.1153 -759.7500 
411108148 (0,0,0,8,0,2,221,0,0,) -316.3596 -316.3596 -759.7500 
411108152 (0,0,0,8,0,2,209,0,0,) -203.1153 -398.6363 -759.7500 
411108156 (0,0,0,8,0,2,197,0,0,) -69.9888 -441.8918 -759.7500 
411108160 (0,0,0,8,0,2,185,0,0,) 69.9888 -441.8918 -759.7500 
411108164 (0,0,0,8,0,2,173,0,0,) 203.1153 -398.6363 -759.7500 
411108168 (0,0,0,8,0,2,161,0,0,) 316.3596 -316.3596 -759.7500 
411108172 (0,0,0,8,0,2,149,0,0,) 398.6363 -203.1153 -759.7500 
411108176 (0,0,0,8,0,2,137,0,0,) 441.8918 -69.9888 -759.7500 
411173254 (0,0,0,8,1,0,83,0,0,) 286.7500 0.0000 -888.3500 
411173253 (0,0,0,8,1,0,83,5,0,) 286.7500 -0.0000 -890.3500 
411173258 (0,0,0,8,1,0,71,0,0,) 248.3328 143.3750 -888.3500 
411173257 (0,0,0,8,1,0,71,5,0,) 248.3328 143.3750 -890.3500 
411173262 (0,0,0,8,1,0,59,0,0,) 143.3750 248.3328 -888.3500 
411173261 (0,0,0,8,1,0,59,5,0,) 143.3750 248.3328 -890.3500 
411173266 (0,0,0,8,1,0,47,0,0,) 0.0000 286.7500 -888.3500 
411173265 (0,0,0,8,1,0,47,5,0,) 0.0000 286.7500 -890.3500 
411173270 (0,0,0,8,1,0,35,0,0,) -143.3750 248.3328 -888.3500 
411173269 (0,0,0,8,1,0,35,5,0,) -143.3750 248.3328 -890.3500 
411173274 (0,0,0,8,1,0,23,0,0,) -248.3328 143.3750 -888.3500 
411173273 (0,0,0,8,1,0,23,5,0,) -248.3328 143.3750 -890.3500 
411173278 (0,0,0,8,1,0,11,0,0,) -286.7500 0.0000 -888.3500 
411173277 (0,0,0,8,1,0,11,5,0,) -286.7500 0.0000 -890.3500 
411173282 (0,0,0,8,1,0,143,0,0,) -248.3328 -143.3750 -888.3500 
411173281 (0,0,0,8,1,0,143,5,0,) -248.3328 -143.3750 -890.3500 
411173286 (0,0,0,8,1,0,131,0,0,) -143.3750 -248.3328 -888.3500 
411173285 (0,0,0,8,1,0,131,5,0,) -143.3750 -248.3328 -890.3500 
411173290 (0,0,0,8,1,0,119,0,0,) 0.0000 -286.7500 -888.3500 
411173289 (0,0,0,8,1,0,119,5,0,) 0.0000 -286.7500 -890.3500 
411173294 (0,0,0,8,1,0,107,0,0,) 143.3750 -248.3328 -888.3500 
411173293 (0,0,0,8,1,0,107,5,0,) 143.3750 -248.3328 -890.3500 
411173298 (0,0,0,8,1,0,95,0,0,) 248.3328 -143.3750 -888.3500 
411173297 (0,0,0,8,1,0,95,5,0,) 248.3328 -143.3750 -890.3500 
411173126 (0,0,0,8,1,0,77,0,0,) 276.9792 74.2164 -917.6500 
411173125 (0,0,0,8,1,0,77,5,0,) 276.9792 74.2164 -915.6500 
411173130 (0,0,0,8,1,0,65,0,0,) 202.7629 202.7629 -917.6500 
411173129 (0,0,0,8,1,0,65,5,0,) 202.7629 202.7629 -915.6500 
411173134 (0,0,0,8,1,0,53,0,0,) 74.2164 276.9792 -917.6500 
411173133 (0,0,0,8,1,0,53,5,0,) 74.2164 276.9792 -915.6500 
411173138 (0,0,0,8,1,0,41,0,0,) -74.2164 276.9792 -917.6500 
411173137 (0,0,0,8,1,0,41,5,0,) -74.2164 276.9792 -915.6500 
411173142 (0,0,0,8,1,0,29,0,0,) -202.7629 202.7629 -917.6500 
411173141 (0,0,0,8,1,0,29,5,0,) -202.7629 202.7629 -915.6500 
411173146 (0,0,0,8,1,0,17,0,0,) -276.9792 74.2164 -917.6500 
411173145 (0,0,0,8,1,0,17,5,0,) -276.9792 74.2164 -915.6500 
411173150 (0,0,0,8,1,0,149,0,0,) -276.9792 -74.2164 -917.6500 
411173149 (0,0,0,8,1,0,149,5,0,) -276.9792 -74.2164 -915.6500 
411173154 (0,0,0,8,1,0,137,0,0,) -202.7629 -202.7629 -917.6500 
411173153 (0,0,0,8,1,0,137,5,0,) -202.7629 -202.7629 -915.6500 
411173158 (0,0,0,8,1,0,125,0,0,) -74.2164 -276.9792 -917.6500 
411173157 (0,0,0,8,1,0,125,5,0,) -74.2164 -276.9792 -915.6500 
411173162 (0,0,0,8,1,0,113,0,0,) 74.2164 -276.9792 -917.6500 
411173161 (0,0,0,8,1,0,113,5,0,) 74.2164 -276.9792 -915.6500 
411173166 (0,0,0,8,1,0,101,0,0,) 202.7629 -202.7629 -917.6500 
411173165 (0,0,0,8,1,0,101,5,0,) 202.7629 -202.7629 -915.6500 
411173170 (0,0,0,8,1,0,89,0,0,) 276.9792 -74.2164 -917.6500 
411173169 (0,0,0,8,1,0,89,5,0,) 276.9792 -74.2164 -915.6500 
411173510 (0,0,0,8,1,1,83,0,0,) 367.0500 0.0000 -923.3500 
411173509 (0,0,0,8,1,1,83,5,0,) 367.0500 0.0000 -925.3500 
411173514 (0,0,0,8,1,1,71,0,0,) 317.8746 183.5250 -923.3500 
411173513 (0,0,0,8,1,1,71,5,0,) 317.8746 183.5250 -925.3500 
411173518 (0,0,0,8,1,1,59,0,0,) 183.5250 317.8746 -923.3500 
411173517 (0,0,0,8,1,1,59,5,0,) 183.5250 317.8746 -925.3500 
411173522 (0,0,0,8,1,1,47,0,0,) 0.0000 367.0500 -923.3500 
411173521 (0,0,0,8,1,1,47,5,0,) 0.0000 367.0500 -925.3500 
411173526 (0,0,0,8,1,1,35,0,0,) -183.5250 317.8746 -923.3500 
411173525 (0,0,0,8,1,1,35,5,0,) -183.5250 317.8746 -925.3500 
411173530 (0,0,0,8,1,1,23,0,0,) -317.8746 183.5250 -923.3500 
411173529 (0,0,0,8,1,1,23,5,0,) -317.8746 183.5250 -925.3500 
411173534 (0,0,0,8,1,1,11,0,0,) -367.0500 0.0000 -923.3500 
411173533 (0,0,0,8,1,1,11,5,0,) -367.0500 0.0000 -925.3500 
411173538 (0,0,0,8,1,1,143,0,0,) -317.8746 -183.5250 -923.3500 
411173537 (0,0,0,8,1,1,143,5,0,) -317.8746 -183.5250 -925.3500 
411173542 (0,0,0,8,1,1,131,0,0,) -183.5250 -317.8746 -923.3500 
411173541 (0,0,0,8,1,1,131,5,0,) -183.5250 -317.8746 -925.3500 
411173546 (0,0,0,8,1,1,119,0,0,) 0.0000 -367.0500 -923.3500 
411173545 (0,0,0,8,1,1,119,5,0,) 0.0000 -367.0500 -925.3500 
411173550 (0,0,0,8,1,1,107,0,0,) 183.5250 -317.8746 -923.3500 
411173549 (0,0,0,8,1,1,107,5,0,) 183.5250 -317.8746 -925.3500 
411173554 (0,0,0,8,1,1,95,0,0,) 317.8746 -183.5250 -923.3500 
411173553 (0,0,0,8,1,1,95,5,0,) 317.8746 -183.5250 -925.3500 
411173382 (0,0,0,8,1,1,77,0,0,) 354.5431 94.9995 -952.6500 
411173381 (0,0,0,8,1,1,77,5,0,) 354.5431 94.9995 -950.6500 
411173386 (0,0,0,8,1,1,65,0,0,) 259.5435 259.5435 -952.6500 
411173385 (0,0,0,8,1,1,65,5,0,) 259.5435 259.5435 -950.6500 
411173390 (0,0,0,8,1,1,53,0,0,) 94.9995 354.5431 -952.6500 
411173389 (0,0,0,8,1,1,53,5,0,) 94.9995 354.5431 -950.6500 
411173394 (0,0,0,8,1,1,41,0,0,) -94.9995 354.5431 -952.6500 
411173393 (0,0,0,8,1,1,41,5,0,) -94.9995 354.5431 -950.6500 
411173398 (0,0,0,8,1,1,29,0,0,) -259.5435 259.5435 -952.6500 
411173397 (0,0,0,8,1,1,29,5,0,) -259.5435 259.5435 -950.6500 
411173402 (0,0,0,8,1,1,17,0,0,) -354.5431 94.9995 -952.6500 
411173401 (0,0,0,8,1,1,17,5,0,) -354.5431 94.9995 -950.6500 
411173406 (0,0,0,8,1,1,149,0,0,) -354.5431 -94.9995 -952.6500 
411173405 (0,0,0,8,1,1,149,5,0,) -354.5431 -94.9995 -950.6500 
411173410 (0,0,0,8,1,1,137,0,0,) -259.5435 -259.5435 -952.6500 
411173409 (0,0,0,8,1,1,137,5,0,) -259.5435 -259.5435 -950.6500 
411173414 (0,0,0,8,1,1,125,0,0,) -94.9995 -354.5431 -952.6500 
411173413 (0,0,0,8,1,1,125,5,0,) -94.9995 -354.5431 -950.6500 
411173418 (0,0,0,8,1,1,113,0,0,) 94.9995 -354.5431 -952.6500 
411173417 (0,0,0,8,1,1,113,5,0,) 94.9995 -354.5431 -950.6500 
411173422 (0,0,0,8,1,1,101,0,0,) 259.5435 -259.5435 -952.6500 
411173421 (0,0,0,8,1,1,101,5,0,) 259.5435 -259.5435 -950.6500 
411173426 (0,0,0,8,1,1,89,0,0,) 354.5431 -94.9995 -952.6500 
411173425 (0,0,0,8,1,1,89,5,0,) 354.5431 -94.9995 -950.6500 
411173764 (0,0,0,8,1,2,131,0,0,) 447.4000 0.0000 -856.2500 
411173768 (0,0,0,8,1,2,119,0,0,) 425.5027 138.2542 -856.2500 
411173772 (0,0,0,8,1,2,107,0,0,) 361.9542 262.9751 -856.2500 
411173776 (0,0,0,8,1,2,95,0,0,) 262.9751 361.9542 -856.2500 
411173780 (0,0,0,8,1,2,83,0,0,) 138.2542 425.5027 -856.2500 
411173784 (0,0,0,8,1,2,71,0,0,) 0.0000 447.4000 -856.2500 
411173788 (0,0,0,8,1,2,59,0,0,) -138.2542 425.5027 -856.2500 
411173792 (0,0,0,8,1,2,47,0,0,) -262.9751 361.9542 -856.2500 
411173796 (0,0,0,8,1,2,35,0,0,) -361.9542 262.9751 -856.2500 
411173800 (0,0,0,8,1,2,23,0,0,) -425.5027 138.2542 -856.2500 
411173804 (0,0,0,8,1,2,11,0,0,) -447.4000 0.0000 -856.2500 
411173808 (0,0,0,8,1,2,239,0,0,) -425.5027 -138.2542 -856.2500 
411173812 (0,0,0,8,1,2,227,0,0,) -361.9542 -262.9751 -856.2500 
411173816 (0,0,0,8,1,2,215,0,0,) -262.9751 -361.9542 -856.2500 
411173820 (0,0,0,8,1,2,203,0,0,) -138.2542 -425.5027 -856.2500 
411173824 (0,0,0,8,1,2,191,0,0,) 0.0000 -447.4000 -856.2500 
411173828 (0,0,0,8,1,2,179,0,0,) 138.2542 -425.5027 -856.2500 
411173832 (0,0,0,8,1,2,167,0,0,) 262.9751 -361.9542 -856.2500 
411173836 (0,0,0,8,1,2,155,0,0,) 361.9542 -262.9751 -856.2500 
411173840 (0,0,0,8,1,2,143,0,0,) 425.5027 -138.2542 -856.2500 
411173636 (0,0,0,8,1,2,125,0,0,) 441.8918 69.9888 -879.7500 
411173640 (0,0,0,8,1,2,113,0,0,) 398.6363 203.1153 -879.7500 
411173644 (0,0,0,8,1,2,101,0,0,) 316.3596 316.3596 -879.7500 
411173648 (0,0,0,8,1,2,89,0,0,) 203.1153 398.6363 -879.7500 
411173652 (0,0,0,8,1,2,77,0,0,) 69.9888 441.8918 -879.7500 
411173656 (0,0,0,8,1,2,65,0,0,) -69.9888 441.8918 -879.7500 
411173660 (0,0,0,8,1,2,53,0,0,) -203.1153 398.6363 -879.7500 
411173664 (0,0,0,8,1,2,41,0,0,) -316.3596 316.3596 -879.7500 
411173668 (0,0,0,8,1,2,29,0,0,) -398.6363 203.1153 -879.7500 
411173672 (0,0,0,8,1,2,17,0,0,) -441.8918 69.9888 -879.7500 
411173676 (0,0,0,8,1,2,245,0,0,) -441.8918 -69.9888 -879.7500 
411173680 (0,0,0,8,1,2,233,0,0,) -398.6363 -203.1153 -879.7500 
411173684 (0,0,0,8,1,2,221,0,0,) -316.3596 -316.3596 -879.7500 
411173688 (0,0,0,8,1,2,209,0,0,) -203.1153 -398.6363 -879.7500 
411173692 (0,0,0,8,1,2,197,0,0,) -69.9888 -441.8918 -879.7500 
411173696 (0,0,0,8,1,2,185,0,0,) 69.9888 -441.8918 -879.7500 
411173700 (0,0,0,8,1,2,173,0,0,) 203.1153 -398.6363 -879.7500 
411173704 (0,0,0,8,1,2,161,0,0,) 316.3596 -316.3596 -879.7500 
411173708 (0,0,0,8,1,2,149,0,0,) 398.6363 -203.1153 -879.7500 
411173712 (0,0,0,8,1,2,137,0,0,) 441.8918 -69.9888 -879.7500 
411238790 (0,0,0,8,2,0,83,0,0,) 286.7500 0.0000 -1038.3500 
411238789 (0,0,0,8,2,0,83,5,0,) 286.7500 -0.0000 -1040.3500 
411238794 (0,0,0,8,2,0,71,0,0,) 248.3328 143.3750 -1038.3500 
411238793 (0,0,0,8,2,0,71,5,0,) 248.3328 143.3750 -1040.3500 
411238798 (0,0,0,8,2,0,59,0,0,) 143.3750 248.3328 -1038.3500 
411238797 (0,0,0,8,2,0,59,5,0,) 143.3750 248.3328 -1040.3500 
411238802 (0,0,0,8,2,0,47,0,0,) 0.0000 286.7500 -1038.3500 
411238801 (0,0,0,8,2,0,47,5,0,) 0.0000 286.7500 -1040.3500 
411238806 (0,0,0,8,2,0,35,0,0,) -143.3750 248.3328 -1038.3500 
411238805 (0,0,0,8,2,0,35,5,0,) -143.3750 248.3328 -1040.3500 
411238810 (0,0,0,8,2,0,23,0,0,) -248.3328 143.3750 -1038.3500 
411238809 (0,0,0,8,2,0,23,5,0,) -248.3328 143.3750 -1040.3500 
411238814 (0,0,0,8,2,0,11,0,0,) -286.7500 0.0000 -1038.3500 
411238813 (0,0,0,8,2,0,11,5,0,) -286.7500 0.0000 -1040.3500 
411238818 (0,0,0,8,2,0,143,0,0,) -248.3328 -143.3750 -1038.3500 
411238817 (0,0,0,8,2,0,143,5,0,) -248.3328 -143.3750 -1040.3500 
411238822 (0,0,0,8,2,0,131,0,0,) -143.3750 -248.3328 -1038.3500 
411238821 (0,0,0,8,2,0,131,5,0,) -143.3750 -248.3328 -1040.3500 
411238826 (0,0,0,8,2,0,119,0,0,) 0.0000 -286.7500 -1038.3500 
411238825 (0,0,0,8,2,0,119,5,0,) 0.0000 -286.7500 -1040.3500 
411238830 (0,0,0,8,2,0,107,0,0,) 143.3750 -248.3328 -1038.3500 
411238829 (0,0,0,8,2,0,107,5,0,) 143.3750 -248.3328 -1040.3500 
411238834 (0,0,0,8,2,0,95,0,0,) 248.3328 -143.3750 -1038.3500 
411238833 (0,0,0,8,2,0,95,5,0,) 248.3328 -143.3750 -1040.3500 
411238662 (0,0,0,8,2,0,77,0,0,) 276.9792 74.2164 -1067.6500 
411238661 (0,0,0,8,2,0,77,5,0,) 276.9792 74.2164 -1065.6500 
411238666 (0,0,0,8,2,0,65,0,0,) 202.7629 202.7629 -1067.6500 
411238665 (0,0,0,8,2,0,65,5,0,) 202.7629 202.7629 -1065.6500 
411238670 (0,0,0,8,2,0,53,0,0,) 74.2164 276.9792 -1067.6500 
411238669 (0,0,0,8,2,0,53,5,0,) 74.2164 276.9792 -1065.6500 
411238674 (0,0,0,8,2,0,41,0,0,) -74.2164 276.9792 -1067.6500 
411238673 (0,0,0,8,2,0,41,5,0,) -74.2164 276.9792 -1065.6500 
411238678 (0,0,0,8,2,0,29,0,0,) -202.7629 202.7629 -1067.6500 
411238677 (0,0,0,8,2,0,29,5,0,) -202.7629 202.7629 -1065.6500 
411238682 (0,0,0,8,2,0,17,0,0,) -276.9792 74.2164 -1067.6500 
411238681 (0,0,0,8,2,0,17,5,0,) -276.9792 74.2164 -1065.6500 
411238686 (0,0,0,8,2,0,149,0,0,) -276.9792 -74.2164 -1067.6500 
411238685 (0,0,0,8,2,0,149,5,0,) -276.9792 -74.2164 -1065.6500 
411238690 (0,0,0,8,2,0,137,0,0,) -202.7629 -202.7629 -1067.6500 
411238689 (0,0,0,8,2,0,137,5,0,) -202.7629 -202.7629 -1065.6500 
411238694 (0,0,0,8,2,0,125,0,0,) -74.2164 -276.9792 -1067.6500 
411238693 (0,0,0,8,2,0,125,5,0,) -74.2164 -276.9792 -1065.6500 
411238698 (0,0,0,8,2,0,113,0,0,) 74.2164 -276.9792 -1067.6500 
411238697 (0,0,0,8,2,0,113,5,0,) 74.2164 -276.9792 -1065.6500 
411238702 (0,0,0,8,2,0,101,0,0,) 202.7629 -202.7629 -1067.6500 
411238701 (0,0,0,8,2,0,101,5,0,) 202.7629 -202.7629 -1065.6500 
411238706 (0,0,0,8,2,0,89,0,0,) 276.9792 -74.2164 -1067.6500 
411238705 (0,0,0,8,2,0,89,5,0,) 276.9792 -74.2164 -1065.6500 
411239046 (0,0,0,8,2,1,83,0,0,) 367.0500 0.0000 -1073.3500 
411239045 (0,0,0,8,2,1,83,5,0,) 367.0500 0.0000 -1075.3500 
411239050 (0,0,0,8,2,1,71,0,0,) 317.8746 183.5250 -1073.3500 
411239049 (0,0,0,8,2,1,71,5,0,) 317.8746 183.5250 -1075.3500 
411239054 (0,0,0,8,2,1,59,0,0,) 183.5250 317.8746 -1073.3500 
411239053 (0,0,0,8,2,1,59,5,0,) 183.5250 317.8746 -1075.3500 
411239058 (0,0,0,8,2,1,47,0,0,) 0.0000 367.0500 -1073.3500 
411239057 (0,0,0,8,2,1,47,5,0,) 0.0000 367.0500 -1075.3500 
411239062 (0,0,0,8,2,1,35,0,0,) -183.5250 317.8746 -1073.3500 
411239061 (0,0,0,8,2,1,35,5,0,) -183.5250 317.8746 -1075.3500 
411239066 (0,0,0,8,2,1,23,0,0,) -317.8746 183.5250 -1073.3500 
411239065 (0,0,0,8,2,1,23,5,0,) -317.8746 183.5250 -1075.3500 
411239070 (0,0,0,8,2,1,11,0,0,) -367.0500 0.0000 -1073.3500 
411239069 (0,0,0,8,2,1,11,5,0,) -367.0500 0.0000 -1075.3500 
411239074 (0,0,0,8,2,1,143,0,0,) -317.8746 -183.5250 -1073.3500 
411239073 (0,0,0,8,2,1,143,5,0,) -317.8746 -183.5250 -1075.3500 
411239078 (0,0,0,8,2,1,131,0,0,) -183.5250 -317.8746 -1073.3500 
411239077 (0,0,0,8,2,1,131,5,0,) -183.5250 -317.8746 -1075.3500 
411239082 (0,0,0,8,2,1,119,0,0,) 0.0000 -367.0500 -1073.3500 
411239081 (0,0,0,8,2,1,119,5,0,) 0.0000 -367.0500 -1075.3500 
411239086 (0,0,0,8,2,1,107,0,0,) 183.5250 -317.8746 -1073.3500 
411239085 (0,0,0,8,2,1,107,5,0,) 183.5250 -317.8746 -1075.3500 
411239090 (0,0,0,8,2,1,95,0,0,) 317.8746 -183.5250 -1073.3500 
411239089 (0,0,0,8,2,1,95,5,0,) 317.8746 -183.5250 -1075.3500 
411238918 (0,0,0,8,2,1,77,0,0,) 354.5431 94.9995 -1102.6500 
411238917 (0,0,0,8,2,1,77,5,0,) 354.5431 94.9995 -1100.6500 
411238922 (0,0,0,8,2,1,65,0,0,) 259.5435 259.5435 -1102.6500 
411238921 (0,0,0,8,2,1,65,5,0,) 259.5435 259.5435 -1100.6500 
411238926 (0,0,0,8,2,1,53,0,0,) 94.9995 354.5431 -1102.6500 
411238925 (0,0,0,8,2,1,53,5,0,) 94.9995 354.5431 -1100.6500 
411238930 (0,0,0,8,2,1,41,0,0,) -94.9995 354.5431 -1102.6500 
411238929 (0,0,0,8,2,1,41,5,0,) -94.9995 354.5431 -1100.6500 
411238934 (0,0,0,8,2,1,29,0,0,) -259.5435 259.5435 -1102.6500 
411238933 (0,0,0,8,2,1,29,5,0,) -259.5435 259.5435 -1100.6500 
411238938 (0,0,0,8,2,1,17,0,0,) -354.5431 94.9995 -1102.6500 
411238937 (0,0,0,8,2,1,17,5,0,) -354.5431 94.9995 -1100.6500 
411238942 (0,0,0,8,2,1,149,0,0,) -354.5431 -94.9995 -1102.6500 
411238941 (0,0,0,8,2,1,149,5,0,) -354.5431 -94.9995 -1100.6500 
