# e/g max H/E vs |ieta| and hwPt
# Index is (|ieta|-1)*256+hwPt.
# Cuts corresponding to 99.5% efficiency.
#anything after # is ignored with the exception of the header
#the header is first valid line starting with #<header> versionStr(unused but may be in future) nrBitsAddress nrBitsData </header>
#<header> V2 13 9 </header>

0 16 # ieta=1, ET=0
3644 16 # ieta=15, ET=60
3645 16 # ieta=15, ET=61
3646 16 # ieta=15, ET=62
3647 16 # ieta=15, ET=63
3648 16 # ieta=15, ET=64
3649 16 # ieta=15, ET=65
3650 16 # ieta=15, ET=66
3651 16 # ieta=15, ET=67
3652 16 # ieta=15, ET=68
3653 16 # ieta=15, ET=69
3654 16 # ieta=15, ET=70
3655 16 # ieta=15, ET=71
3656 16 # ieta=15, ET=72
3657 16 # ieta=15, ET=73
3658 16 # ieta=15, ET=74
3659 16 # ieta=15, ET=75
3660 16 # ieta=15, ET=76
3661 16 # ieta=15, ET=77
3662 16 # ieta=15, ET=78
3663 16 # ieta=15, ET=79
3664 16 # ieta=15, ET=80
3665 16 # ieta=15, ET=81
3666 16 # ieta=15, ET=82
3667 16 # ieta=15, ET=83
3668 16 # ieta=15, ET=84
3669 16 # ieta=15, ET=85
3670 16 # ieta=15, ET=86
3671 16 # ieta=15, ET=87
3672 16 # ieta=15, ET=88
3673 16 # ieta=15, ET=89
3674 16 # ieta=15, ET=90
3675 16 # ieta=15, ET=91
3676 16 # ieta=15, ET=92
3677 16 # ieta=15, ET=93
3678 16 # ieta=15, ET=94
3679 16 # ieta=15, ET=95
3680 16 # ieta=15, ET=96
3681 16 # ieta=15, ET=97
3682 16 # ieta=15, ET=98
3683 16 # ieta=15, ET=99
3684 16 # ieta=15, ET=100
3685 16 # ieta=15, ET=101
3686 16 # ieta=15, ET=102
3687 16 # ieta=15, ET=103
3688 16 # ieta=15, ET=104
3689 16 # ieta=15, ET=105
3690 16 # ieta=15, ET=106
3691 16 # ieta=15, ET=107
3692 16 # ieta=15, ET=108
3693 16 # ieta=15, ET=109
3694 16 # ieta=15, ET=110
3695 16 # ieta=15, ET=111
3696 16 # ieta=15, ET=112
3697 16 # ieta=15, ET=113
3698 16 # ieta=15, ET=114
3699 16 # ieta=15, ET=115
3700 16 # ieta=15, ET=116
3701 16 # ieta=15, ET=117
3702 16 # ieta=15, ET=118
3703 16 # ieta=15, ET=119
3704 16 # ieta=15, ET=120
3705 16 # ieta=15, ET=121
3706 16 # ieta=15, ET=122
3707 16 # ieta=15, ET=123
3708 16 # ieta=15, ET=124
3709 16 # ieta=15, ET=125
3710 16 # ieta=15, ET=126
3711 16 # ieta=15, ET=127
3712 16 # ieta=15, ET=128
3713 16 # ieta=15, ET=129
3714 16 # ieta=15, ET=130
3715 16 # ieta=15, ET=131
3716 16 # ieta=15, ET=132
3717 16 # ieta=15, ET=133
3718 16 # ieta=15, ET=134
3719 16 # ieta=15, ET=135
3720 16 # ieta=15, ET=136
3721 16 # ieta=15, ET=137
3722 16 # ieta=15, ET=138
3723 16 # ieta=15, ET=139
3724 16 # ieta=15, ET=140
3725 16 # ieta=15, ET=141
3726 16 # ieta=15, ET=142
3727 16 # ieta=15, ET=143
3728 16 # ieta=15, ET=144
3729 16 # ieta=15, ET=145
3730 16 # ieta=15, ET=146
3731 16 # ieta=15, ET=147
3732 16 # ieta=15, ET=148
3733 16 # ieta=15, ET=149
3734 16 # ieta=15, ET=150
3735 16 # ieta=15, ET=151
3736 16 # ieta=15, ET=152
3737 16 # ieta=15, ET=153
3738 16 # ieta=15, ET=154
3739 16 # ieta=15, ET=155
3740 16 # ieta=15, ET=156
3741 16 # ieta=15, ET=157
3742 16 # ieta=15, ET=158
3743 16 # ieta=15, ET=159
3744 16 # ieta=15, ET=160
3745 16 # ieta=15, ET=161
3746 16 # ieta=15, ET=162
3747 16 # ieta=15, ET=163
3748 16 # ieta=15, ET=164
3749 16 # ieta=15, ET=165
3750 16 # ieta=15, ET=166
3751 16 # ieta=15, ET=167
3752 16 # ieta=15, ET=168
3753 16 # ieta=15, ET=169
3754 511 # ieta=15, ET=170
3755 511 # ieta=15, ET=171
3756 511 # ieta=15, ET=172
3757 511 # ieta=15, ET=173
3758 511 # ieta=15, ET=174
3759 511 # ieta=15, ET=175
3760 511 # ieta=15, ET=176
3761 511 # ieta=15, ET=177
3762 511 # ieta=15, ET=178
3763 511 # ieta=15, ET=179
3764 511 # ieta=15, ET=180
3765 511 # ieta=15, ET=181
3766 511 # ieta=15, ET=182
3767 511 # ieta=15, ET=183
3768 511 # ieta=15, ET=184
3769 511 # ieta=15, ET=185
3770 511 # ieta=15, ET=186
3771 511 # ieta=15, ET=187
3772 511 # ieta=15, ET=188
3773 511 # ieta=15, ET=189
3774 511 # ieta=15, ET=190
3775 511 # ieta=15, ET=191
3776 511 # ieta=15, ET=192
3777 511 # ieta=15, ET=193
3778 511 # ieta=15, ET=194
3779 511 # ieta=15, ET=195
3780 511 # ieta=15, ET=196
3781 511 # ieta=15, ET=197
3782 511 # ieta=15, ET=198
3783 511 # ieta=15, ET=199
3784 511 # ieta=15, ET=200
3785 511 # ieta=15, ET=201
3786 511 # ieta=15, ET=202
3787 511 # ieta=15, ET=203
3788 511 # ieta=15, ET=204
3789 511 # ieta=15, ET=205
3790 511 # ieta=15, ET=206
3791 511 # ieta=15, ET=207
3792 511 # ieta=15, ET=208
3793 511 # ieta=15, ET=209
3794 511 # ieta=15, ET=210
3795 511 # ieta=15, ET=211
3796 511 # ieta=15, ET=212
3797 511 # ieta=15, ET=213
3798 511 # ieta=15, ET=214
3799 511 # ieta=15, ET=215
3800 511 # ieta=15, ET=216
3801 511 # ieta=15, ET=217
3802 511 # ieta=15, ET=218
3803 511 # ieta=15, ET=219
3804 511 # ieta=15, ET=220
3805 511 # ieta=15, ET=221
3806 511 # ieta=15, ET=222
3807 511 # ieta=15, ET=223
3808 511 # ieta=15, ET=224
3809 511 # ieta=15, ET=225
3810 511 # ieta=15, ET=226
3811 511 # ieta=15, ET=227
3812 511 # ieta=15, ET=228
3813 511 # ieta=15, ET=229
3814 511 # ieta=15, ET=230
3815 511 # ieta=15, ET=231
3816 511 # ieta=15, ET=232
3817 511 # ieta=15, ET=233
3818 511 # ieta=15, ET=234
3819 511 # ieta=15, ET=235
3820 511 # ieta=15, ET=236
3821 511 # ieta=15, ET=237
3822 511 # ieta=15, ET=238
3823 511 # ieta=15, ET=239
3824 511 # ieta=15, ET=240
3825 511 # ieta=15, ET=241
3826 511 # ieta=15, ET=242
3827 511 # ieta=15, ET=243
3828 511 # ieta=15, ET=244
3829 511 # ieta=15, ET=245
3830 511 # ieta=15, ET=246
3831 511 # ieta=15, ET=247
3832 511 # ieta=15, ET=248
3833 511 # ieta=15, ET=249
3834 511 # ieta=15, ET=250
3835 511 # ieta=15, ET=251
3836 511 # ieta=15, ET=252
3837 511 # ieta=15, ET=253
3838 511 # ieta=15, ET=254
3839 511 # ieta=15, ET=255
3840 33 # ieta=16, ET=0
3841 33 # ieta=16, ET=1
3842 33 # ieta=16, ET=2
3843 33 # ieta=16, ET=3
3844 33 # ieta=16, ET=4
3845 33 # ieta=16, ET=5
3846 33 # ieta=16, ET=6
3847 33 # ieta=16, ET=7
3848 33 # ieta=16, ET=8
3849 33 # ieta=16, ET=9
3850 33 # ieta=16, ET=10
3851 33 # ieta=16, ET=11
3852 33 # ieta=16, ET=12
3853 33 # ieta=16, ET=13
3854 33 # ieta=16, ET=14
3855 33 # ieta=16, ET=15
3856 33 # ieta=16, ET=16
3857 33 # ieta=16, ET=17
3858 33 # ieta=16, ET=18
3859 33 # ieta=16, ET=19
3860 33 # ieta=16, ET=20
3861 33 # ieta=16, ET=21
3862 33 # ieta=16, ET=22
3863 33 # ieta=16, ET=23
3864 33 # ieta=16, ET=24
3865 33 # ieta=16, ET=25
3866 33 # ieta=16, ET=26
3867 33 # ieta=16, ET=27
3868 33 # ieta=16, ET=28
3869 33 # ieta=16, ET=29
3870 33 # ieta=16, ET=30
3871 33 # ieta=16, ET=31
3872 33 # ieta=16, ET=32
3873 33 # ieta=16, ET=33
3874 33 # ieta=16, ET=34
3875 33 # ieta=16, ET=35
3876 33 # ieta=16, ET=36
3877 33 # ieta=16, ET=37
3878 33 # ieta=16, ET=38
3879 33 # ieta=16, ET=39
3880 33 # ieta=16, ET=40
3881 33 # ieta=16, ET=41
3882 33 # ieta=16, ET=42
3883 33 # ieta=16, ET=43
3884 33 # ieta=16, ET=44
3885 33 # ieta=16, ET=45
3886 33 # ieta=16, ET=46
3887 33 # ieta=16, ET=47
3888 33 # ieta=16, ET=48
3889 33 # ieta=16, ET=49
3890 33 # ieta=16, ET=50
3891 33 # ieta=16, ET=51
3892 33 # ieta=16, ET=52
3893 33 # ieta=16, ET=53
3894 33 # ieta=16, ET=54
3895 33 # ieta=16, ET=55
3896 33 # ieta=16, ET=56
3897 33 # ieta=16, ET=57
3898 33 # ieta=16, ET=58
3899 33 # ieta=16, ET=59
3900 33 # ieta=16, ET=60
3901 33 # ieta=16, ET=61
3902 33 # ieta=16, ET=62
3903 33 # ieta=16, ET=63
3904 33 # ieta=16, ET=64
3905 33 # ieta=16, ET=65
3906 33 # ieta=16, ET=66
3907 33 # ieta=16, ET=67
3908 33 # ieta=16, ET=68
3909 33 # ieta=16, ET=69
3910 33 # ieta=16, ET=70
3911 33 # ieta=16, ET=71
3912 33 # ieta=16, ET=72
3913 33 # ieta=16, ET=73
3914 33 # ieta=16, ET=74
3915 33 # ieta=16, ET=75
3916 33 # ieta=16, ET=76
3917 33 # ieta=16, ET=77
3918 33 # ieta=16, ET=78
3919 33 # ieta=16, ET=79
3920 33 # ieta=16, ET=80
3921 33 # ieta=16, ET=81
3922 33 # ieta=16, ET=82
3923 33 # ieta=16, ET=83
3924 33 # ieta=16, ET=84
3925 33 # ieta=16, ET=85
3926 33 # ieta=16, ET=86
3927 33 # ieta=16, ET=87
3928 33 # ieta=16, ET=88
3929 33 # ieta=16, ET=89
3930 33 # ieta=16, ET=90
3931 33 # ieta=16, ET=91
3932 33 # ieta=16, ET=92
3933 33 # ieta=16, ET=93
3934 33 # ieta=16, ET=94
3935 33 # ieta=16, ET=95
3936 33 # ieta=16, ET=96
3937 33 # ieta=16, ET=97
3938 33 # ieta=16, ET=98
3939 33 # ieta=16, ET=99
3940 33 # ieta=16, ET=100
3941 33 # ieta=16, ET=101
3942 33 # ieta=16, ET=102
3943 33 # ieta=16, ET=103
3944 33 # ieta=16, ET=104
3945 33 # ieta=16, ET=105
3946 33 # ieta=16, ET=106
3947 33 # ieta=16, ET=107
3948 33 # ieta=16, ET=108
3949 33 # ieta=16, ET=109
3950 33 # ieta=16, ET=110
3951 33 # ieta=16, ET=111
3952 33 # ieta=16, ET=112
3953 33 # ieta=16, ET=113
3954 33 # ieta=16, ET=114
3955 33 # ieta=16, ET=115
3956 33 # ieta=16, ET=116
3957 33 # ieta=16, ET=117
3958 33 # ieta=16, ET=118
3959 33 # ieta=16, ET=119
3960 33 # ieta=16, ET=120
3961 33 # ieta=16, ET=121
3962 33 # ieta=16, ET=122
3963 33 # ieta=16, ET=123
3964 33 # ieta=16, ET=124
3965 33 # ieta=16, ET=125
3966 33 # ieta=16, ET=126
3967 33 # ieta=16, ET=127
3968 33 # ieta=16, ET=128
3969 33 # ieta=16, ET=129
3970 33 # ieta=16, ET=130
3971 33 # ieta=16, ET=131
3972 33 # ieta=16, ET=132
3973 33 # ieta=16, ET=133
3974 33 # ieta=16, ET=134
3975 33 # ieta=16, ET=135
3976 33 # ieta=16, ET=136
3977 33 # ieta=16, ET=137
3978 33 # ieta=16, ET=138
3979 33 # ieta=16, ET=139
3980 33 # ieta=16, ET=140
3981 33 # ieta=16, ET=141
3982 33 # ieta=16, ET=142
3983 33 # ieta=16, ET=143
3984 33 # ieta=16, ET=144
3985 33 # ieta=16, ET=145
3986 33 # ieta=16, ET=146
3987 33 # ieta=16, ET=147
3988 33 # ieta=16, ET=148
3989 33 # ieta=16, ET=149
3990 33 # ieta=16, ET=150
3991 33 # ieta=16, ET=151
3992 33 # ieta=16, ET=152
3993 33 # ieta=16, ET=153
3994 33 # ieta=16, ET=154
3995 33 # ieta=16, ET=155
3996 33 # ieta=16, ET=156
3997 33 # ieta=16, ET=157
3998 33 # ieta=16, ET=158
3999 33 # ieta=16, ET=159
4000 33 # ieta=16, ET=160
4001 33 # ieta=16, ET=161
4002 33 # ieta=16, ET=162
4003 33 # ieta=16, ET=163
4004 33 # ieta=16, ET=164
4005 33 # ieta=16, ET=165
4006 33 # ieta=16, ET=166
4007 33 # ieta=16, ET=167
4008 33 # ieta=16, ET=168
4009 33 # ieta=16, ET=169
4010 511 # ieta=16, ET=170
4011 511 # ieta=16, ET=171
4012 511 # ieta=16, ET=172
4013 511 # ieta=16, ET=173
4014 511 # ieta=16, ET=174
4015 511 # ieta=16, ET=175
4016 511 # ieta=16, ET=176
4017 511 # ieta=16, ET=177
4018 511 # ieta=16, ET=178
4019 511 # ieta=16, ET=179
4020 511 # ieta=16, ET=180
4021 511 # ieta=16, ET=181
4022 511 # ieta=16, ET=182
4023 511 # ieta=16, ET=183
4024 511 # ieta=16, ET=184
4025 511 # ieta=16, ET=185
4026 511 # ieta=16, ET=186
4027 511 # ieta=16, ET=187
4028 511 # ieta=16, ET=188
4029 511 # ieta=16, ET=189
4030 511 # ieta=16, ET=190
4031 511 # ieta=16, ET=191
4032 511 # ieta=16, ET=192
4033 511 # ieta=16, ET=193
4034 511 # ieta=16, ET=194
4035 511 # ieta=16, ET=195
4036 511 # ieta=16, ET=196
4037 511 # ieta=16, ET=197
4038 511 # ieta=16, ET=198
4039 511 # ieta=16, ET=199
4040 511 # ieta=16, ET=200
4041 511 # ieta=16, ET=201
4042 511 # ieta=16, ET=202
4043 511 # ieta=16, ET=203
4044 511 # ieta=16, ET=204
4045 511 # ieta=16, ET=205
4046 511 # ieta=16, ET=206
4047 511 # ieta=16, ET=207
4048 511 # ieta=16, ET=208
4049 511 # ieta=16, ET=209
4050 511 # ieta=16, ET=210
4051 511 # ieta=16, ET=211
4052 511 # ieta=16, ET=212
4053 511 # ieta=16, ET=213
4054 511 # ieta=16, ET=214
4055 511 # ieta=16, ET=215
4056 511 # ieta=16, ET=216
4057 511 # ieta=16, ET=217
4058 511 # ieta=16, ET=218
4059 511 # ieta=16, ET=219
4060 511 # ieta=16, ET=220
4061 511 # ieta=16, ET=221
4062 511 # ieta=16, ET=222
4063 511 # ieta=16, ET=223
4064 511 # ieta=16, ET=224
4065 511 # ieta=16, ET=225
4066 511 # ieta=16, ET=226
4067 511 # ieta=16, ET=227
4068 511 # ieta=16, ET=228
4069 511 # ieta=16, ET=229
4070 511 # ieta=16, ET=230
4071 511 # ieta=16, ET=231
4072 511 # ieta=16, ET=232
4073 511 # ieta=16, ET=233
4074 511 # ieta=16, ET=234
4075 511 # ieta=16, ET=235
4076 511 # ieta=16, ET=236
4077 511 # ieta=16, ET=237
4078 511 # ieta=16, ET=238
4079 511 # ieta=16, ET=239
4080 511 # ieta=16, ET=240
4081 511 # ieta=16, ET=241
4082 511 # ieta=16, ET=242
4083 511 # ieta=16, ET=243
4084 511 # ieta=16, ET=244
4085 511 # ieta=16, ET=245
4086 511 # ieta=16, ET=246
4087 511 # ieta=16, ET=247
4088 511 # ieta=16, ET=248
4089 511 # ieta=16, ET=249
4090 511 # ieta=16, ET=250
4091 511 # ieta=16, ET=251
4092 511 # ieta=16, ET=252
4093 511 # ieta=16, ET=253
4094 511 # ieta=16, ET=254
4095 511 # ieta=16, ET=255
4096 33 # ieta=17, ET=0
4097 33 # ieta=17, ET=1
4098 33 # ieta=17, ET=2
4099 33 # ieta=17, ET=3
4100 33 # ieta=17, ET=4
4101 33 # ieta=17, ET=5
4102 33 # ieta=17, ET=6
4103 33 # ieta=17, ET=7
4104 33 # ieta=17, ET=8
4105 33 # ieta=17, ET=9
4106 33 # ieta=17, ET=10
4107 33 # ieta=17, ET=11
4108 33 # ieta=17, ET=12
4109 33 # ieta=17, ET=13
4110 33 # ieta=17, ET=14
4111 33 # ieta=17, ET=15
4112 33 # ieta=17, ET=16
4113 33 # ieta=17, ET=17
4114 33 # ieta=17, ET=18
4115 33 # ieta=17, ET=19
4116 33 # ieta=17, ET=20
4117 33 # ieta=17, ET=21
4118 33 # ieta=17, ET=22
4119 33 # ieta=17, ET=23
4120 33 # ieta=17, ET=24
4121 33 # ieta=17, ET=25
4122 33 # ieta=17, ET=26
4123 33 # ieta=17, ET=27
4124 33 # ieta=17, ET=28
4125 33 # ieta=17, ET=29
4126 33 # ieta=17, ET=30
4127 33 # ieta=17, ET=31
4128 33 # ieta=17, ET=32
4129 33 # ieta=17, ET=33
4130 33 # ieta=17, ET=34
4131 33 # ieta=17, ET=35
4132 33 # ieta=17, ET=36
4133 33 # ieta=17, ET=37
4134 33 # ieta=17, ET=38
4135 33 # ieta=17, ET=39
4136 33 # ieta=17, ET=40
4137 33 # ieta=17, ET=41
4138 33 # ieta=17, ET=42
4139 33 # ieta=17, ET=43
4140 33 # ieta=17, ET=44
4141 33 # ieta=17, ET=45
4142 33 # ieta=17, ET=46
4143 33 # ieta=17, ET=47
4144 33 # ieta=17, ET=48
4145 33 # ieta=17, ET=49
4146 33 # ieta=17, ET=50
4147 33 # ieta=17, ET=51
4148 33 # ieta=17, ET=52
4149 33 # ieta=17, ET=53
4150 33 # ieta=17, ET=54
4151 33 # ieta=17, ET=55
4152 33 # ieta=17, ET=56
4153 33 # ieta=17, ET=57
4154 33 # ieta=17, ET=58
4155 33 # ieta=17, ET=59
4156 33 # ieta=17, ET=60
4157 33 # ieta=17, ET=61
4158 33 # ieta=17, ET=62
4159 33 # ieta=17, ET=63
4160 33 # ieta=17, ET=64
4161 33 # ieta=17, ET=65
4162 33 # ieta=17, ET=66
4163 33 # ieta=17, ET=67
4164 33 # ieta=17, ET=68
4165 33 # ieta=17, ET=69
4166 33 # ieta=17, ET=70
4167 33 # ieta=17, ET=71
4168 33 # ieta=17, ET=72
4169 33 # ieta=17, ET=73
4170 33 # ieta=17, ET=74
4171 33 # ieta=17, ET=75
4172 33 # ieta=17, ET=76
4173 33 # ieta=17, ET=77
4174 33 # ieta=17, ET=78
4175 33 # ieta=17, ET=79
4176 33 # ieta=17, ET=80
4177 33 # ieta=17, ET=81
4178 33 # ieta=17, ET=82
4179 33 # ieta=17, ET=83
4180 33 # ieta=17, ET=84
4181 33 # ieta=17, ET=85
4182 33 # ieta=17, ET=86
4183 33 # ieta=17, ET=87
4184 33 # ieta=17, ET=88
4185 33 # ieta=17, ET=89
4186 33 # ieta=17, ET=90
4187 33 # ieta=17, ET=91
4188 33 # ieta=17, ET=92
4189 33 # ieta=17, ET=93
4190 33 # ieta=17, ET=94
4191 33 # ieta=17, ET=95
4192 33 # ieta=17, ET=96
4193 33 # ieta=17, ET=97
4194 33 # ieta=17, ET=98
4195 33 # ieta=17, ET=99
4196 33 # ieta=17, ET=100
4197 33 # ieta=17, ET=101
4198 33 # ieta=17, ET=102
4199 33 # ieta=17, ET=103
4200 33 # ieta=17, ET=104
4201 33 # ieta=17, ET=105
4202 33 # ieta=17, ET=106
4203 33 # ieta=17, ET=107
4204 33 # ieta=17, ET=108
4205 33 # ieta=17, ET=109
4206 33 # ieta=17, ET=110
4207 33 # ieta=17, ET=111
4208 33 # ieta=17, ET=112
4209 33 # ieta=17, ET=113
4210 33 # ieta=17, ET=114
4211 33 # ieta=17, ET=115
4212 33 # ieta=17, ET=116
4213 33 # ieta=17, ET=117
4214 33 # ieta=17, ET=118
4215 33 # ieta=17, ET=119
4216 33 # ieta=17, ET=120
4217 33 # ieta=17, ET=121
4218 33 # ieta=17, ET=122
4219 33 # ieta=17, ET=123
4220 33 # ieta=17, ET=124
4221 33 # ieta=17, ET=125
4222 33 # ieta=17, ET=126
4223 33 # ieta=17, ET=127
4224 33 # ieta=17, ET=128
4225 33 # ieta=17, ET=129
4226 33 # ieta=17, ET=130
4227 33 # ieta=17, ET=131
4228 33 # ieta=17, ET=132
4229 33 # ieta=17, ET=133
4230 33 # ieta=17, ET=134
4231 33 # ieta=17, ET=135
4232 33 # ieta=17, ET=136
4233 33 # ieta=17, ET=137
4234 33 # ieta=17, ET=138
4235 33 # ieta=17, ET=139
4236 33 # ieta=17, ET=140
4237 33 # ieta=17, ET=141
4238 33 # ieta=17, ET=142
4239 33 # ieta=17, ET=143
4240 33 # ieta=17, ET=144
4241 33 # ieta=17, ET=145
4242 33 # ieta=17, ET=146
4243 33 # ieta=17, ET=147
4244 33 # ieta=17, ET=148
4245 33 # ieta=17, ET=149
4246 33 # ieta=17, ET=150
4247 33 # ieta=17, ET=151
4248 33 # ieta=17, ET=152
4249 33 # ieta=17, ET=153
4250 33 # ieta=17, ET=154
4251 33 # ieta=17, ET=155
4252 33 # ieta=17, ET=156
4253 33 # ieta=17, ET=157
4254 33 # ieta=17, ET=158
4255 33 # ieta=17, ET=159
4256 33 # ieta=17, ET=160
4257 33 # ieta=17, ET=161
4258 33 # ieta=17, ET=162
4259 33 # ieta=17, ET=163
4260 33 # ieta=17, ET=164
4261 33 # ieta=17, ET=165
4262 33 # ieta=17, ET=166
4263 33 # ieta=17, ET=167
4264 33 # ieta=17, ET=168
4265 33 # ieta=17, ET=169
4266 511 # ieta=17, ET=170
4267 511 # ieta=17, ET=171
4268 511 # ieta=17, ET=172
4269 511 # ieta=17, ET=173
4270 511 # ieta=17, ET=174
4271 511 # ieta=17, ET=175
4272 511 # ieta=17, ET=176
4273 511 # ieta=17, ET=177
4274 511 # ieta=17, ET=178
4275 511 # ieta=17, ET=179
4276 511 # ieta=17, ET=180
4277 511 # ieta=17, ET=181
4278 511 # ieta=17, ET=182
4279 511 # ieta=17, ET=183
4280 511 # ieta=17, ET=184
4281 511 # ieta=17, ET=185
4282 511 # ieta=17, ET=186
4283 511 # ieta=17, ET=187
4284 511 # ieta=17, ET=188
4285 511 # ieta=17, ET=189
4286 511 # ieta=17, ET=190
4287 511 # ieta=17, ET=191
4288 511 # ieta=17, ET=192
4289 511 # ieta=17, ET=193
4290 511 # ieta=17, ET=194
4291 511 # ieta=17, ET=195
4292 511 # ieta=17, ET=196
4293 511 # ieta=17, ET=197
4294 511 # ieta=17, ET=198
4295 511 # ieta=17, ET=199
4296 511 # ieta=17, ET=200
4297 511 # ieta=17, ET=201
4298 511 # ieta=17, ET=202
4299 511 # ieta=17, ET=203
4300 511 # ieta=17, ET=204
4301 511 # ieta=17, ET=205
4302 511 # ieta=17, ET=206
4303 511 # ieta=17, ET=207
4304 511 # ieta=17, ET=208
4305 511 # ieta=17, ET=209
4306 511 # ieta=17, ET=210
4307 511 # ieta=17, ET=211
4308 511 # ieta=17, ET=212
4309 511 # ieta=17, ET=213
4310 511 # ieta=17, ET=214
4311 511 # ieta=17, ET=215
4312 511 # ieta=17, ET=216
4313 511 # ieta=17, ET=217
4314 511 # ieta=17, ET=218
4315 511 # ieta=17, ET=219
4316 511 # ieta=17, ET=220
4317 511 # ieta=17, ET=221
4318 511 # ieta=17, ET=222
4319 511 # ieta=17, ET=223
4320 511 # ieta=17, ET=224
4321 511 # ieta=17, ET=225
4322 511 # ieta=17, ET=226
4323 511 # ieta=17, ET=227
4324 511 # ieta=17, ET=228
4325 511 # ieta=17, ET=229
4326 511 # ieta=17, ET=230
4327 511 # ieta=17, ET=231
4328 511 # ieta=17, ET=232
4329 511 # ieta=17, ET=233
4330 511 # ieta=17, ET=234
4331 511 # ieta=17, ET=235
4332 511 # ieta=17, ET=236
4333 511 # ieta=17, ET=237
4334 511 # ieta=17, ET=238
4335 511 # ieta=17, ET=239
4336 511 # ieta=17, ET=240
4337 511 # ieta=17, ET=241
4338 511 # ieta=17, ET=242
4339 511 # ieta=17, ET=243
4340 511 # ieta=17, ET=244
4341 511 # ieta=17, ET=245
4342 511 # ieta=17, ET=246
4343 511 # ieta=17, ET=247
4344 511 # ieta=17, ET=248
4345 511 # ieta=17, ET=249
4346 511 # ieta=17, ET=250
4347 511 # ieta=17, ET=251
4348 511 # ieta=17, ET=252
4349 511 # ieta=17, ET=253
4350 511 # ieta=17, ET=254
4351 511 # ieta=17, ET=255
4352 33 # ieta=18, ET=0
4353 33 # ieta=18, ET=1
4354 33 # ieta=18, ET=2
4355 33 # ieta=18, ET=3
4356 33 # ieta=18, ET=4
4357 33 # ieta=18, ET=5
4358 33 # ieta=18, ET=6
4359 33 # ieta=18, ET=7
4360 33 # ieta=18, ET=8
4361 33 # ieta=18, ET=9
4362 33 # ieta=18, ET=10
4363 33 # ieta=18, ET=11
4364 33 # ieta=18, ET=12
4365 33 # ieta=18, ET=13
4366 33 # ieta=18, ET=14
4367 33 # ieta=18, ET=15
4368 33 # ieta=18, ET=16
4369 33 # ieta=18, ET=17
4370 33 # ieta=18, ET=18
4371 33 # ieta=18, ET=19
4372 33 # ieta=18, ET=20
4373 33 # ieta=18, ET=21
4374 33 # ieta=18, ET=22
4375 33 # ieta=18, ET=23
4376 33 # ieta=18, ET=24
4377 33 # ieta=18, ET=25
4378 33 # ieta=18, ET=26
4379 33 # ieta=18, ET=27
4380 33 # ieta=18, ET=28
4381 33 # ieta=18, ET=29
4382 33 # ieta=18, ET=30
4383 33 # ieta=18, ET=31
4384 33 # ieta=18, ET=32
4385 33 # ieta=18, ET=33
4386 33 # ieta=18, ET=34
4387 33 # ieta=18, ET=35
4388 33 # ieta=18, ET=36
4389 33 # ieta=18, ET=37
4390 33 # ieta=18, ET=38
4391 33 # ieta=18, ET=39
4392 33 # ieta=18, ET=40
4393 33 # ieta=18, ET=41
4394 33 # ieta=18, ET=42
4395 33 # ieta=18, ET=43
4396 33 # ieta=18, ET=44
4397 33 # ieta=18, ET=45
4398 33 # ieta=18, ET=46
4399 33 # ieta=18, ET=47
4400 33 # ieta=18, ET=48
4401 33 # ieta=18, ET=49
4402 33 # ieta=18, ET=50
4403 33 # ieta=18, ET=51
4404 33 # ieta=18, ET=52
4405 33 # ieta=18, ET=53
4406 33 # ieta=18, ET=54
4407 33 # ieta=18, ET=55
4408 33 # ieta=18, ET=56
4409 33 # ieta=18, ET=57
4410 33 # ieta=18, ET=58
4411 33 # ieta=18, ET=59
4412 33 # ieta=18, ET=60
4413 33 # ieta=18, ET=61
4414 33 # ieta=18, ET=62
4415 33 # ieta=18, ET=63
4416 33 # ieta=18, ET=64
4417 33 # ieta=18, ET=65
4418 33 # ieta=18, ET=66
4419 33 # ieta=18, ET=67
4420 33 # ieta=18, ET=68
4421 33 # ieta=18, ET=69
4422 33 # ieta=18, ET=70
4423 33 # ieta=18, ET=71
4424 33 # ieta=18, ET=72
4425 33 # ieta=18, ET=73
4426 33 # ieta=18, ET=74
4427 33 # ieta=18, ET=75
4428 33 # ieta=18, ET=76
4429 33 # ieta=18, ET=77
4430 33 # ieta=18, ET=78
4431 33 # ieta=18, ET=79
4432 33 # ieta=18, ET=80
4433 33 # ieta=18, ET=81
4434 33 # ieta=18, ET=82
4435 33 # ieta=18, ET=83
4436 33 # ieta=18, ET=84
4437 33 # ieta=18, ET=85
4438 33 # ieta=18, ET=86
4439 33 # ieta=18, ET=87
4440 33 # ieta=18, ET=88
4441 33 # ieta=18, ET=89
4442 33 # ieta=18, ET=90
4443 33 # ieta=18, ET=91
4444 33 # ieta=18, ET=92
4445 33 # ieta=18, ET=93
4446 33 # ieta=18, ET=94
4447 33 # ieta=18, ET=95
4448 33 # ieta=18, ET=96
4449 33 # ieta=18, ET=97
4450 33 # ieta=18, ET=98
4451 33 # ieta=18, ET=99
4452 33 # ieta=18, ET=100
4453 33 # ieta=18, ET=101
4454 33 # ieta=18, ET=102
4455 33 # ieta=18, ET=103
4456 33 # ieta=18, ET=104
4457 33 # ieta=18, ET=105
