module,frac,noise
306380816,0.00046370547170793716,6.294558340354432e-05
306380820,0.00046034370014547946,6.517431351197282e-05
306380824,0.0004402144805315327,6.548147108045362e-05
306380828,0.0004126381096867509,6.510332504624204e-05
306380832,0.00038436126077075785,6.704228572564731e-05
306384900,0.00039911937310618904,6.4500932683901e-05
306384904,0.00042852836321881615,6.403600932390784e-05
306384908,0.0004593079713814662,6.338023774016037e-05
306384912,0.0004826038918075625,6.353785643539218e-05
306384916,0.00048218178588398103,6.472252739583553e-05
306384920,0.00046111784783616633,6.304235765651661e-05
306384924,0.00043116721793755216,6.351854657628506e-05
306384928,0.0004015159762783719,6.588628187009736e-05
306388996,0.0003913908494776863,6.63130618438574e-05
306389000,0.0004184313859916212,6.38423808146034e-05
306389004,0.0004463639978062382,6.440550150346528e-05
306389008,0.0004714084903428105,6.469844309877331e-05
306389012,0.0004698725401585331,6.301769163342894e-05
306389016,0.0004495521879809913,6.393412691033852e-05
306389020,0.00042241111727601846,6.444644214527506e-05
306389024,0.00039212795584046833,6.412476060571101e-05
306393092,0.00039862586926296944,6.642149457998118e-05
306393096,0.00042706845761293535,6.544479398559136e-05
306393100,0.0004573377823312938,6.659791911586579e-05
306393104,0.00048314064686523744,6.404246999122215e-05
306393108,0.0004823984607292078,6.611393752687263e-05
306393112,0.00046016882228261516,6.581110374189119e-05
306393116,0.0004301114167550258,6.344201790016019e-05
306393120,0.0004014154478239497,6.606166793559171e-05
306397188,0.0003894213861094064,6.831884774613892e-05
306397192,0.00041405740578972974,6.49494584602735e-05
306397196,0.00044534020980791086,6.296251637384754e-05
306397200,0.00047100665761929344,6.400977421913889e-05
306397204,0.0004677076819211551,6.508213688807463e-05
306397208,0.0004480022720056679,6.5596821767282e-05
306397212,0.0004196017129710024,6.657721324748884e-05
306397216,0.00039119755420995313,6.635363808857486e-05
306401300,0.0004828805085507725,6.750555390838828e-05
306401304,0.00045913826507770154,6.372371288047098e-05
306401308,0.000429911888654279,6.407323624956022e-05
306401312,0.0004034177561857125,6.425639108024581e-05
306405396,0.00046959098705746927,6.2775155899912e-05
306405400,0.00044470261078194737,6.355497992506184e-05
306405404,0.0004171494703626496,6.307380047490972e-05
306405408,0.0003934571383149211,6.208335182839458e-05
306409492,0.00048047149994702784,6.25533997332457e-05
306409496,0.0004595146501737467,6.44101375226481e-05
306409500,0.00042930604179649786,6.479695300298735e-05
306409504,0.00040136687876669305,6.640413367388084e-05
306413588,0.0004663632113657257,6.425292591890322e-05
306413592,0.0004441101531853292,6.448406697490471e-05
306413596,0.0004176675355262075,6.426389201719563e-05
306413600,0.0003909134167634934,6.688899482065409e-05
306417668,0.000401123913011479,6.584129065281609e-05
306417672,0.0004254269737769929,6.440694801797709e-05
306417676,0.0004562743686596658,6.507750932364057e-05
306417680,0.00048107277472205537,6.559072161368608e-05
306417684,0.00048237409445380506,6.638858249551135e-05
306417688,0.00046106427358166683,6.625531413759626e-05
306417692,0.0004311365585946704,6.61825011358418e-05
306417696,0.00040492428900441824,6.463466409385803e-05
306421764,0.00038927471805449813,6.534966442305011e-05
306421768,0.0004135907407033017,6.690241675398552e-05
306421772,0.00044627739785485965,6.612856118094858e-05
306421776,0.00046755792469866487,6.54787253246105e-05
306421780,0.00046815499166603903,6.628456572094045e-05
306421784,0.00044701084712510034,6.70281376377806e-05
306421788,0.00042018545664829465,6.486360004546693e-05
306421792,0.0003926183590428745,6.596321281884689e-05
306425860,0.0003991057572487038,6.54256944206461e-05
306425864,0.0004237949783035028,6.6285607015526e-05
306425868,0.0004564390955809585,6.593209379616076e-05
306425872,0.0004802275876502148,6.624542626615745e-05
306425876,0.0004803927534226125,6.421225874642778e-05
306425880,0.00046121084698241523,6.435367600705125e-05
306425884,0.0004309482943389509,6.578046752312388e-05
306425888,0.00040319985944133074,6.413354395986689e-05
306429956,0.00038934050269562385,6.533753687364277e-05
306429960,0.0004139723489879882,6.576747066881215e-05
306429964,0.00044470881780019,6.369358196009067e-05
306429968,0.00046728472411013464,6.53006358229034e-05
306429972,0.00046785421516559327,6.469310494889281e-05
306429976,0.00044881747091866963,6.698712210755601e-05
306429980,0.0004174251118811819,6.347278672475036e-05
306429984,0.0003940978637964689,6.522924644283021e-05
306434052,0.0004002593619931706,6.581981326358874e-05
306434056,0.0004253661226254131,6.513239104751251e-05
306434060,0.0004567686239995488,6.450872721278395e-05
306434064,0.0004792080820355457,6.19714476642662e-05
306434068,0.0004816138465830831,6.530183686129736e-05
306434072,0.00046022373890520043,6.572297630807915e-05
306434076,0.0004304720290260634,6.553879261213368e-05
306434080,0.0004023806104776087,6.529302354972158e-05
306438148,0.00039105259853484655,6.690752271270887e-05
306438152,0.000413382082778587,6.483840791208523e-05
306438156,0.00044375137089471624,6.277048565694403e-05
306438160,0.00046887681281615224,6.264797759222234e-05
306438164,0.00046909911814973875,6.59745453514168e-05
306438168,0.00044852976242890487,6.538814372127875e-05
306438172,0.0004201694457537333,6.436778228608132e-05
306438176,0.0003930180118524061,6.438729513693212e-05
306442244,0.00039878293780223445,6.61466645841759e-05
306442248,0.0004278536310790958,6.457973731243969e-05
306442252,0.00045524024327975494,6.491667756547738e-05
306442256,0.00048236557557941465,6.713070807345741e-05
306442260,0.00048248353187248873,6.694200818807768e-05
306442264,0.0004601784569287691,6.695316766100117e-05
306442268,0.00043075309738309624,6.523557290214664e-05
306446340,0.0003871964052706491,6.903096909596913e-05
306446344,0.00041525482106868764,6.660695797861258e-05
306446348,0.0004432684195561708,6.494968072533655e-05
306446352,0.0004681970697425733,6.700286611019552e-05
306446356,0.00046944622069068246,6.590501085022534e-05
306446360,0.000448125021241202,6.788704720224165e-05
306446364,0.00041939703625761904,6.764352569651373e-05
306446368,0.00039076015733708713,6.741193781875823e-05
344212484,0.002181488485658861,0.00043409743859784683
344216580,0.002191474275799568,0.0007606185518874411
344224772,0.0020921612094734563,0.0003794139917561412
344228868,0.0020943100137916547,0.0004024072660188152
344237060,0.002056953384275296,0.0005004114524866863
344238084,0.0010565989536006884,0.0002438291944958941
344241156,0.0020296274453911285,0.0005226889296599754
344249348,0.0020336656729463398,0.000490794714809503
344253444,0.0020399321884992886,0.0004468629406426294
344261636,0.0021227049423379607,0.0004065170841237321
344262660,0.002108369457958144,0.0004040221194969059
344265732,0.0021503428240451333,0.0006695511079430091
344273924,0.002060382027567564,0.00043466013870964047
344282116,0.0021841865279106087,0.00042576892147094407
344283140,0.0021778862265591937,0.0004437936357650146
344290308,0.0007838406667497936,0.00015984765202273156
344291332,0.0007766444723799139,0.00016605858468148353
344294404,0.0007755872054920631,0.00019243515192028928
344295428,0.0007793884534505965,0.00014849392716299474
344298500,0.0007800340349773777,0.00014787905454109065
344299524,0.0007813392699493774,0.0001996600137913534
344302596,0.0007792119750719377,0.00015008045250128633
344303620,0.0007826431854997545,0.00021740135294437673
344306692,0.0007883680928181031,0.00014758307205119751
344307716,0.0007916649172853348,0.0001605692224061058
344310788,0.0007905924110777413,0.00014374485832345507
344311812,0.0007957945262611532,0.00014907994973330428
344314884,0.0007836612282774071,0.0001450537383890763
344315908,0.000792461300098673,0.0001391709629959565
344318980,0.0007835438313043688,0.00013925200211979338
344320004,0.0007797752218211512,0.0001429998702099005
344323076,0.0007731197751935093,0.00013458772764454515
344324100,0.0007817019244556224,0.0001316694924920639
344327172,0.0007529636795347687,0.00013829152735038682
344331268,0.0007677866729943447,0.0001345881400733919
344335364,0.0007628448424090996,0.00014328586022422626
344339460,0.000761979255931648,0.00014041160506635936
344343556,0.0007593678222362024,0.00013708506486217895
344344580,0.0007656766252521607,0.00013977781894636144
344347652,0.0007545975078569912,0.0001367658395661109
344348676,0.0007596749721167476,0.00013404986741299873
344351748,0.0007654964840443447,0.00014193033916684125
344352772,0.000766773773092713,0.00014018848294212297
344355844,0.0007535535929423012,0.0001411414595684863
344356868,0.0007610148619844997,0.00013751049368166123
344359940,0.0007434214101042417,0.00014066621651009193
344360964,0.0007560987056230485,0.000144795863335406
344364036,0.0007451141878899225,0.0001358948325856518
344365060,0.0007455782657626469,0.0001357984694332399
344368132,0.0007472508305827288,0.00014120462564385023
344369156,0.0007599751520091551,0.00014396079042390195
344372228,0.0007252210845119831,0.00014155994183027507
344373252,0.0007558683432126395,0.00014687977443410358
344376324,0.0007524636072665141,0.0001442669333916191
344377348,0.0007659331294205473,0.0001408210069896198
344380420,0.0007617700903164395,0.000140605718548578
344381444,0.0007692978983647349,0.00014068454652758298
344384516,0.0007656914314574142,0.0001442314579085522
344385540,0.0007741745724682791,0.00014545096859245796
344388612,0.0007644048232767583,0.0001513367858309706
344389636,0.0007657073247513526,0.0001714290962744202
344392708,0.0007713902084910166,0.0001622747716362334
344393732,0.0007777218002130462,0.00016155524920212667
344396804,0.000762390287318522,0.00016695393903178352
344397828,0.0007614253168414907,0.00033476221549585353
344400900,0.0007732683793562336,0.00015783641748013557
344401924,0.0007882732895062006,0.00016064172781479332
344404996,0.0007740710953933609,0.00014927591935386431
344406020,0.000781504487351317,0.00015690167726077023
344409092,0.0007499778025877095,0.00014363441327156962
344410116,0.0007884827935817385,0.00014127847733571108
344413188,0.0007887077750465729,0.0001424513809218185
344414212,0.0007951975912359413,0.000147739453895094
344417284,0.0007824619830180246,0.00014984512273428558
344421380,0.0007961247258637863,0.0001471080838111623
344422404,0.0007873114741678323,0.00015330546359197146
344425476,0.000772766786884805,0.00018259159471598014
344426500,0.0007969341709511896,0.0001471142721973347
344474628,0.002378963557755704,0.00043918172544581206
344478724,0.0023258343212231034,0.0004946245762998513
344482820,0.0022703086507484846,0.00040741890185383276
344486916,0.0022647305204807435,0.0003759956057350446
344491012,0.002161963251370884,0.00039867006329805197
344492036,0.002244051767497536,0.0005622447832090895
344496132,0.0022429612397115604,0.00042409231674878155
344499204,0.0022241718267844374,0.00044876036094325037
344500228,0.002186162619938389,0.00045046733297738326
344503300,0.0021722267826314885,0.00046860240474742555
344511492,0.0022008416329475362,0.0005177683170944272
344512516,0.002190222543374371,0.0004843343542884665
344519684,0.002478932666327419,0.016444550390132862
344520708,0.0022359065819937997,0.0003883974129463632
344527876,0.010920473130894765,0.0011281300149799346
344528900,0.0023332696177374886,0.0004274606495851753
344540164,0.0021952209484641535,0.0006886929250354933
344544260,0.002405114479977114,0.0004402428730538311
344552452,0.0008570197137928063,0.00015726991032746686
344553476,0.0008566276533942212,0.00015175850904483387
344556548,0.0008633361924006395,0.00014475640375954908
344557572,0.000859158395852512,0.00015559509126133653
344560644,0.0008525544066681574,0.0001499911662179431
344561668,0.0008698454184294018,0.00014699870257979997
344565764,0.0008591426029493492,0.00015403773456406462
344568836,0.0008632485512535022,0.00014790520082635935
344569860,0.0008711956829667398,0.00014527596132130318
344577028,0.0008454168462478696,0.000200393178229547
344578052,0.0008588774278862548,0.00013782521619778589
344581124,0.0008412709223368552,0.0001466432599215954
344582148,0.0008530598570136786,0.0001848209710195117
344585220,0.0008453934752752996,0.00013145831694935764
344586244,0.0008216373635336504,0.00012691482863472678
344589316,0.000840712715204579,0.00012864162114498205
344590340,0.0008505722309593731,0.00013156723539196386
344594436,0.00085207048584155,0.00012779928713888193
344597508,0.0008457386302351959,0.00013465817916440741
344598532,0.0008517103640511591,0.00013372189903645748
344601604,0.0008439104511079419,0.00013540225261737089
344602628,0.0008513967031117364,0.00013153857443438951
344605700,0.0008478490623306354,0.00013198105306706507
344606724,0.0008472820839128758,0.00013037160451674778
344609796,0.0008322225812591134,0.0001320838480847056
344610820,0.0008381463799138605,0.0001334965094235835
344613892,0.0008386239244920605,0.0001366869807951505
344614916,0.0008418502430834033,0.0001380106691016504
344617988,0.0008394387763398094,0.00013568501524184392
344619012,0.0008426412392145511,0.00013256720569992903
344622084,0.0008244818988735262,0.00013855036596417634
344623108,0.0008392332792903735,0.00014089444199281024
344626180,0.0008182563542302715,0.00018321775771847087
344627204,0.0008328882179945604,0.00013561879776433186
344630276,0.0008200421627135878,0.00015384966261762297
344631300,0.0008363584259362532,0.00014243891595824767
344634372,0.0008304291115254614,0.0001416650012948512
344635396,0.0008343742739633426,0.00013985197129256694
344638468,0.0008362396177557401,0.00014165222036826477
344639492,0.0008414716178389073,0.00013905965843076225
344642564,0.0008410541643107,0.00014054860153062075
344643588,0.0008505754836205039,0.00013960179267715955
344646660,0.000845910057523686,0.00014118263597779729
344647684,0.000851356770529493,0.00014924807009920055
344650756,0.0008472607867268997,0.0001513370337959887
344651780,0.0008543604998247697,0.00015342891214255978
344654852,0.0008570346175205277,0.00016099009452399336
344655876,0.0008469289464521618,0.00016121045730197231
344658948,0.000829764613508241,0.00015925722896963286
344659972,0.0008615373445897209,0.0017347453215301946
344663044,0.0008642436533047662,0.000154843566101444
344667140,0.0008642398585334469,0.00014388112130668724
344671236,0.0008512073575039479,0.00014062851349996272
344672260,0.0010838895004339796,0.011862831129602455
344675332,0.0008703653824127733,0.00013562901688640892
344676356,0.0008627477819864338,0.00017403508478421002
344679428,0.0008679930250470625,0.00014013644939304907
344680452,0.0008596273756633956,0.00015965480867204538
344683524,0.0008603650786342158,0.00014516831891053678
344684548,0.0008808606815546457,0.0001446386110816319
344687620,0.0008808452070336571,0.00014668646848209615
344688644,0.0008838966276839804,0.00014254350197585953
344732676,0.0024608428738474527,0.0007917784663507654
344737796,0.0024761417884229713,0.001003968456036156
344749060,0.002357113468148743,0.00036608328688064924
344750084,0.002399469297276166,0.000379813044789244
344753156,0.0023560845659574736,0.0003812328488878459
344754180,0.0023708201047099244,0.0003961134702344435
344757252,0.0023526498820088193,0.00042728375103453874
344762372,0.002306209654174313,0.0004505240244566087
344765444,0.0022081042401179665,0.0005028294229219278
344773636,0.002275322734009115,0.0004873129762442581
344774660,0.002272233936438865,0.00047702403401275425
344777732,0.0022334423699366824,0.0005343255413596557
344778756,0.0022713032709240255,0.0004089646811815871
344785924,0.002298562828559029,0.0004993971234090692
344790020,0.0023701211697883503,0.00041108835971022265
344806404,0.0024682581180214803,0.00041676372544259316
344807428,0.0027833314065054972,0.0127862779467956
344814596,0.0009394253385649474,0.0001490327027861659
344818692,0.0009369252238981517,0.00014484960564299746
344819716,0.0009259031083853931,0.0001721283742707351
344822788,0.0009298942239837483,0.00014745212080160208
344823812,0.0009259391744886201,0.0001480395786490415
344826884,0.0009253126041064381,0.00014929921577374746
344830980,0.0009336232077936653,0.00014607948707131877
344832004,0.0009274641419220421,0.00019332251529293704
344835076,0.0009245368874513433,0.0001390616936867194
344836100,0.0009366598165021192,0.0008578293054310099
344839172,0.0009104523025663248,0.00014149427488601964
344840196,0.0008870117362423725,0.00016507397544829482
344843268,0.0009131543977371009,0.0001626142112590003
344844292,0.0009059175135516986,0.0002891349563281004
344847364,0.0009175533264808937,0.00013759705875551585
344848388,0.00045344084188541636,7.779893303022414e-05
344851460,0.000905542404852658,0.00012473533559081786
344852484,0.0009035613477839452,0.0002510882734776311
344855556,0.0009163116991043422,0.00012999467923743637
344856580,0.0009158110130182022,0.0001280669750120369
344859652,0.000907452333622673,0.00013302360876481657
344860676,0.0009124887896847326,0.0001298479817386623
344863748,0.000909795511692366,0.00013223431106360506
344864772,0.0009108245372208741,0.0001301139439752764
344867844,0.0009058986343492617,0.00013041899384875892
344868868,0.0009052402142764296,0.00012793139769737665
344871940,0.0008963955001113887,0.00013529621858004068
344872964,0.0009012141282684555,0.00013114749240839978
344876036,0.0008999477875512483,0.0001354322028586516
344877060,0.0009017555730095071,0.00013617537808420873
344880132,0.0009012330103392003,0.00013237553266602598
344881156,0.0009088502350172082,0.0001307456023917071
344884228,0.0008796998572792562,0.00013974837962959873
344885252,0.0008935598651308508,0.00016076806562727734
344888324,0.0008934961399347797,0.00015721606847938414
344889348,0.0008933836334266693,0.0001369345840066473
344892420,0.0008897703514198363,0.0001327057834326436
344893444,0.0008973384075642414,0.0001360656711859428
344896516,0.0008981343916827848,0.00013818298564125745
344897540,0.0008993560671097541,0.00013830839624547997
344900612,0.0009017719596524001,0.00013356468630368025
344901636,0.0009060320422168614,0.00013649532380864555
344904708,0.0009063837426553296,0.00013462742674652374
344905732,0.000909060109104462,0.00014858505773657565
344908804,0.0009078040311928334,0.0001367211258610101
344909828,0.0009126576469693661,0.00013981014367382905
344912900,0.0009192589657590886,0.00014609811324634201
344913924,0.0009207633358736562,0.0001515558061216165
344916996,0.0009229025399653953,0.0001593421030596877
344918020,0.0009249459769937855,0.00015986960429805814
344921092,0.0009021243083284482,0.0001893511303365204
344922116,0.0009251491621870737,0.0001571674852169436
344925188,0.0009149193163341596,0.00015003392042218526
344926212,0.0009261532936715299,0.0001471614846411995
344929284,0.0009199795793515863,0.00014055992838854508
344930308,0.0009288093008713616,0.00013960425798534043
344933380,0.0009255210469080621,0.00013630928426402105
344934404,0.0009430220876451857,0.002864133131940174
344937476,0.0009301212362105586,0.00013428934592384312
344938500,0.0009325235473154139,0.00027658498359090514
344941572,0.0009310125542779617,0.00013604923228260243
344942596,0.00093055980048473,0.00014293785254492955
344945668,0.0009310024779123949,0.0001407908149846564
344946692,0.0009672866012211601,0.004877229604737173
344949764,0.0009330475642178136,0.00014712406796949152
352588804,0.0021900233336557984,0.0005685834880922703
352601092,0.002250566096246009,0.0004483241728193319
352605188,0.002201369958048365,0.00040912673761430666
352609284,0.0022096805101060506,0.00037919999752479615
352610308,0.0021730416975820105,0.00040614935644394377
352617476,0.002021408575926377,0.0005086721554664463
352618500,0.0020350730713082506,0.00047113302644254313
352621572,0.002050578931428682,0.00044188101581855884
352625668,0.0020330414976012334,0.0007002955011408255
352654340,0.002113116361208475,0.0004041621779221723
352655364,0.0021315064683913192,0.00046005157619483084
352662532,0.0021090850319337045,0.0004110229483355538
352666628,0.0021964831444764806,0.0003869890102558849
352670724,0.002115015780498434,0.00041598247060168876
352678916,0.0007725509782685565,0.00015248942636365237
352679940,0.0007904230260244587,0.00015013332298851212
352683012,0.0007809355842989728,0.00014300981436784384
352684036,0.0007858782122738074,0.0001436729280253416
352687108,0.0007845703499317937,0.00014649928139408533
352688132,0.0007829864416398372,0.0001494204652059125
352691204,0.0007875982963504635,0.00014745200373961014
352692228,0.0007957423861605915,0.00014791909114141908
352695300,0.0007778194546229771,0.00016468304020599754
352696324,0.0007917069924935613,0.0001442241612279461
352700420,0.0007894089730630609,0.000141856938335403
352703492,0.0007564769751973679,0.0009116255853465483
352708612,0.0008525342539370238,0.00984954036320244
352712708,0.0007772944940472864,0.0010969612306646803
352715780,0.0007357324949391924,0.00035976017093010404
352716804,0.0007407401560584894,0.0003044772107055153
352719876,0.0007467233487644155,0.0002536511153447785
352720900,0.0007625981564585709,0.00013290242073937965
352723972,0.0007576995598779338,0.00013303323944456204
352724996,0.0007664448527553924,0.00013717338872400246
352728068,0.0007544714744089397,0.0001596166179619766
352732164,0.000745807724656075,0.00014496393524605032
352733188,0.0007639323240521113,0.00013206263836316526
352736260,0.0007206734598196138,0.0001345053635065965
352737284,0.0007441947116441053,0.00013858329783142102
352740356,0.0007506208313204814,0.00013743992751219094
352744452,0.0007426098367323947,0.0001570946240947281
352745476,0.0007363727614914802,0.00019771893876349716
352748548,0.0007258950565501164,0.0001365558710346583
352749572,0.0007456278071762734,0.00013947822802243783
352752644,0.0007346367152814967,0.00013600305782022253
352753668,0.0007429181740924004,0.0001341365731218589
352757764,0.0007590508541377991,0.0001390451743018176
352760836,0.0007472221704504363,0.00013895269597236524
352761860,0.0007542817128965092,0.00013928318879026383
352764932,0.0007553371698820904,0.00013877930186518745
352765956,0.000758202959383324,0.00013461694875682533
352769028,0.0007578136238772207,0.0001387550317175034
352770052,0.0007392616322661884,0.00030715516378998996
352774148,0.0007688940951137074,0.00014861333731876878
352777220,0.0007599386269766679,0.000248513812019209
352778244,0.0007717632462717711,0.00015126207518972276
352781316,0.000755756183769782,0.00021160323860272228
352782340,0.0007543987570676787,0.0001561907550645791
352786436,0.000766574732604305,0.00015975712561108692
352790532,0.0007669073559270931,0.00015678166176339906
352793604,0.0007707534068546425,0.00014574456827505983
352794628,0.0007739875530581777,0.00014004328207230948
352797700,0.0007667511507484985,0.00013780560905568808
352798724,0.000780198933997143,0.00013537154164408466
352801796,0.0007682985340079679,0.0001374127650957318
352802820,0.0007886307265604199,0.0001388448262457495
352805892,0.0007711618338179654,0.00014001266938654336
352806916,0.000759714233514948,0.0001558999207933121
352809988,0.0007884783190214526,0.00014595282315431668
352811012,0.0007924207164105418,0.00014555398693480472
352814084,0.0007887464398367353,0.00014167068715509418
352815108,0.000791740718057562,0.00020263633029506822
352863236,0.002393579863818076,0.0004263864459148059
352867332,0.002352121918314783,0.000501799113691854
352875524,0.0019109952671175921,0.0014368523241917205
352880644,0.0022395907628347004,0.000466570511843351
352883716,0.0021149019230173143,0.00039151692523073487
352891908,0.0020860558125104923,0.00043981047502733534
352896004,0.0021119123402164796,0.0005032541660223945
352897028,0.0021296466317500427,0.0005045539809218908
352900100,0.002136900275458362,0.0005420153257116556
352904196,0.0021610442770789453,0.0004212954846420228
352905220,0.002166017788124676,0.00038633929651767904
352916484,0.0022770753274872326,0.00039336932827503744
352920580,0.0021418654798844848,0.00043459550806453524
352924676,0.0022128352787574375,0.0004824226052500045
352928772,0.002365889773170952,0.0003737037564015891
352929796,0.002346866314926108,0.0004643185112245125
352933892,0.002315673922840472,0.0004702711938513744
352942084,0.0008720246784406229,0.00031173419260608845
352946180,0.0008623925994222047,0.00014207066662733363
352950276,0.0008432280491129623,0.0001740277747136472
352954372,0.0008693316930156596,0.0001411372752517749
352957444,0.0008989377502208762,0.004424750481252472
352958468,0.0008623398139523709,0.00016696240137202084
352962564,0.0008635274884577834,0.00017319901424360837
352965636,0.0008464989555502305,0.00024193941973262712
352966660,0.000862262025442786,0.00013252757010339582
352969732,0.0008229092802413678,0.00014143042225242718
352970756,0.00086210166408608,0.00012469794641127338
352973828,0.0008385221253772495,0.00013017259298208497
352974852,0.0008530591255951704,0.0001241228838154253
352977924,0.0008210682023335975,0.00012548066648338692
352978948,0.0008350620941918991,0.0001349247015665661
352982020,0.0008305496521639313,0.00013034836837306037
352983044,0.0008314388849715088,0.00012745680774334977
352986116,0.0008550665280717202,0.004423799465195609
352990212,0.0008197710301750359,0.00013405430563879895
352991236,0.0008129682643865979,0.000132753652321258
352994308,0.0008177375834629762,0.00021507666719083697
352995332,0.0008320471641543685,0.00012964421884042838
352998404,0.0008047505192985338,0.0001432548840345964
352999428,0.0008245008669935072,0.0001308709653522693
353002500,0.0009397538544708576,0.0070597807773006005
353003524,0.000823641197835203,0.00013128031193591696
353006596,0.0008100439470631638,0.00013450593581591444
353007620,0.0008168567117728559,0.00013110452889148114
353010692,0.0008083018487235629,0.00013361055208620687
353011716,0.000830799909157765,0.00013556542265924808
353014788,0.0008043614993062968,0.000156069234014969
353015812,0.0008154338790462665,0.0001497243895815682
353018884,0.0008169679476205775,0.00013447872849961173
353019908,0.0008229075162320244,0.0001328225284901297
353022980,0.0008082857173600707,0.00013954785059673382
353024004,0.0008138266342014346,0.0002793904441716814
353027076,0.000821654289418424,0.00014199214715713204
353028100,0.0008129855660197032,0.00012999067304556535
353032196,0.0008031499145864337,0.00013579431080753767
353035268,0.0008261001264692138,0.00014195623957253658
353036292,0.0008214752525091402,0.00025748992171230263
353039364,0.0008460905716115257,0.0001403775250026632
353040388,0.0008532291732275722,0.0001512894647972459
353043460,0.0008430399340092524,0.0016562609318912262
353044484,0.0008566307081421087,0.0001536183154457175
353047556,0.0008272902304313969,0.0001550722250249779
353048580,0.0008183673835598261,0.00023422029133894024
353051652,0.000849739523895099,0.00014638564128225813
353052676,0.0008449961142437606,0.00014574471433309688
353055748,0.0008504153173087333,0.00014502202651676716
353056772,0.0008608877359586825,0.0001387757388369245
353059844,0.0008427062207294717,0.00019508057023472395
353060868,0.0008544313154779091,0.00022350887266344222
353064964,0.0008760097132262821,0.00013456863246367548
353069060,0.000860172626648998,0.00013427028263611875
353072132,0.0008646135531567048,0.00014138164604504043
353073156,0.0008754039983106632,0.00013695758403856948
353077252,0.0008743793412150496,0.00013585869701922672
353121284,0.002408258466659197,0.000473221108742471
353122308,0.0024608755295326156,0.0016518451171054509
353126404,0.002454412540626807,0.00361063983266126
353129476,0.002425407786879697,0.00043295841664384984
353133572,0.0024529467808045526,0.00051376404487487
353137668,0.0020834079427001035,0.00030625258851290705
353141764,0.0022955512687832524,0.000382147771268861
353145860,0.002352933632233716,0.00038082176783248097
353146884,0.0023464533589046496,0.000397954239992638
353162244,0.0022232872234257714,0.0005709778868503146
353166340,0.0022430056726688605,0.0004139399827358487
353179652,0.0023176443442235826,0.00039736801260432654
353182724,0.00232211296137552,0.000383020483078246
353186820,0.0023787314083894883,0.0003614548167332124
353190916,0.0025754670622674014,0.015729202247747924
353196036,0.0024529974609364055,0.0004429045943607414
353200132,0.002474440698281067,0.00047026245156661466
353204228,0.0009374016699144354,0.00013895949542934666
353207300,0.0009409915952902377,0.00013679721933388078
353212420,0.0009350407915168423,0.00017977574475849727
353216516,0.0009375397473872564,0.00013895462322864412
353219588,0.0009301195984067617,0.00014268065543746354
353220612,0.0009297442831895541,0.00028494651267905584
353223684,0.0009323973216907347,0.0001336413305063131
353224708,0.0009386657274585737,0.00013466763967958062
353227780,0.0009295671164170051,0.0001341176855879848
353228804,0.0009320236270674768,0.00012946367312695813
353231876,0.0009287295533074977,0.00012429449264662483
353232900,0.0009322303718308384,0.0001253249543631922
353235972,0.0009091989839668724,0.00012884622128990676
353240068,0.0009013133258280236,0.00013255480729841036
353241092,0.0009035130282694737,0.00012960015189655464
353245188,0.0008854414696226721,0.0001462599352874702
353249284,0.0008973166629222369,0.0002760960355189713
353252356,0.0009048428675864299,0.0012098560399955223
353253380,0.0008798192448579601,0.0001567198439060902
353256452,0.0008705108084903715,0.00014359369378022938
353257476,0.0008776579978201975,0.00041492465700871816
353260548,0.0008586215375357535,0.00012932032291884855
353261572,0.0009111439921422054,0.0027038511354318755
353264644,0.0008778286908218714,0.00013158673139052214
353265668,0.000885919223587347,0.00012603209602296547
353268740,0.0008630757758603106,0.0016420877248502347
353269764,0.0008673198762132894,0.00012919561582184786
353272836,0.0008743673602930533,0.00013647916632244318
353273860,0.0008914128563733823,0.00013051678924299944
353276932,0.0008790716204101984,0.0001281089981886614
353277956,0.0008803341261997762,0.00012713573591429913
353281028,0.000880311658744187,0.00012721751151508278
353282052,0.0008833489214268367,0.00012694599131988043
353285124,0.0008802136802154661,0.00013366274042377516
353286148,0.0008779383404953379,0.00013258569413330642
353289220,0.0008572652093955666,0.00013316822188358483
353290244,0.0008787732217369815,0.00013068628536305898
353293316,0.000871433207541914,0.000192816472534432
353297412,0.000880589818637034,0.00013520818315267613
353298436,0.0009013831232318672,0.00013249188118337861
353301508,0.0008947191462566033,0.00013810363863622291
353302532,0.0009124480338981289,0.00014424223922120447
353305604,0.0008964585369135697,0.00030606733549103896
353306628,0.0009140518912713599,0.000667746209646254
353310724,0.000911358019539263,0.00018734980579450129
353314820,0.0009193585878282222,0.00014297761339032022
353318916,0.0009124795652066048,0.0001363005370465024
353323012,0.0009168904691357781,0.00013488926658157636
353327108,0.0009292161760801239,0.0001330601838623832
353331204,0.000933515488491399,0.00013477182904158012
353335300,0.000933499124794969,0.0001330284193114992
353338372,0.0009724040955856276,0.0033715973450781293
353339396,0.0009329751996784214,0.0002106505698672752
