plane u v typecode econdidx captureblock captureblockidx slinkidx fedid zside
41 4 1 ML-F3C 1 30 2 7 47 -1
41 4 2 ML-F3C 10 15 0 4 4 -1
41 4 3 ML-F3C 6 15 0 4 4 -1
41 4 4 ML-F3C 2 29 1 7 104 -1
41 4 5 ML-F3C 10 28 0 7 104 -1
41 4 6 ML-F3C 5 28 0 7 104 -1
41 4 7 ML-53C 6 28 0 7 104 -1
41 5 -3 ML-53C 0 20 1 5 280 -1
41 5 -2 ML-F3C 7 19 0 5 280 -1
41 5 -1 ML-F3C 2 19 0 5 280 -1
41 5 0 ML-F3C 9 30 2 7 47 -1
41 5 1 ML-F3C 2 30 2 7 47 -1
41 5 2 ML-F3C 2 16 1 4 4 -1
41 5 3 ML-F3C 11 15 0 4 4 -1
41 5 4 ML-F3C 7 15 0 4 4 -1
41 5 5 ML-F3C 3 29 1 7 104 -1
41 5 6 ML-F3C 11 28 0 7 104 -1
41 5 7 ML-53C 7 28 0 7 104 -1
41 6 -2 ML-T3C 8 19 0 5 280 -1
41 6 -1 ML-F3C 3 19 0 5 280 -1
41 6 0 ML-F3C 10 30 2 7 47 -1
41 6 1 ML-F3C 3 30 2 7 47 -1
41 6 2 ML-F3C 4 30 2 7 47 -1
41 6 3 ML-F3C 3 16 1 4 4 -1
41 6 4 ML-F3C 0 16 1 4 4 -1
41 6 5 ML-F3C 8 15 0 4 4 -1
41 6 6 ML-F3C 4 29 1 7 104 -1
41 6 7 ML-B3C 0 29 1 7 104 -1
41 7 0 ML-B3C 11 30 2 7 47 -1
41 7 1 ML-F3C 5 30 2 7 47 -1
41 7 2 ML-F3C 6 30 2 7 47 -1
41 7 3 ML-F3C 4 16 1 4 4 -1
41 7 4 ML-F3C 5 16 1 4 4 -1
41 7 5 ML-F3C 1 16 1 4 4 -1
41 7 6 ML-T3C 9 15 0 4 4 -1
42 -7 -6 ML-T3C 3 31 3 7 204 -1
42 -7 -5 ML-F3C 7 31 3 7 204 -1
42 -7 -4 ML-F3C 10 31 3 7 204 -1
42 -7 -3 ML-F3C 11 31 3 7 204 -1
42 -7 -2 ML-F3C 6 29 1 7 181 -1
42 -7 -1 ML-F3C 7 29 1 7 181 -1
42 -7 0 ML-B3C 0 30 2 7 181 -1
42 -6 -7 ML-B3C 3 18 3 3 236 -1
42 -6 -6 ML-F3C 7 18 3 3 236 -1
42 -6 -5 ML-F3C 2 31 3 7 204 -1
42 -6 -4 ML-F3C 6 31 3 7 204 -1
42 -6 -3 ML-F3C 9 31 3 7 204 -1
42 -6 -2 ML-F3C 4 29 1 7 181 -1
42 -6 -1 ML-F3C 5 29 1 7 181 -1
42 -6 0 ML-F3C 11 29 1 7 181 -1
42 -6 1 ML-F3C 3 32 4 6 155 -1
42 -6 2 ML-T3C 8 32 4 6 155 -1
42 -5 -7 ML-53C 9 17 2 4 237 -1
42 -5 -6 ML-F3C 2 18 3 3 236 -1
42 -5 -5 ML-F3C 6 18 3 3 236 -1
42 -5 -4 ML-F3C 1 31 3 7 204 -1
42 -5 -3 ML-F3C 5 31 3 7 204 -1
42 -5 -2 ML-F3C 8 31 3 7 204 -1
42 -5 -1 ML-F3C 3 29 1 7 181 -1
42 -5 0 ML-F3C 10 29 1 7 181 -1
42 -5 1 ML-F3C 2 32 4 6 155 -1
42 -5 2 ML-F3C 7 32 4 6 155 -1
42 -5 3 ML-53C 2 33 0 8 157 -1
42 -4 -7 ML-53C 10 17 2 4 237 -1
42 -4 -6 ML-F3C 8 17 2 4 237 -1
42 -4 -5 ML-F3C 1 18 3 3 236 -1
42 -4 -4 ML-F3C 5 18 3 3 236 -1
42 -4 -3 ML-F3C 0 31 3 7 204 -1
42 -4 -2 ML-F3C 4 31 3 7 204 -1
42 -4 -1 ML-F3C 2 29 1 7 181 -1
42 -4 0 ML-F3C 9 29 1 7 181 -1
42 -4 1 ML-F3C 1 32 4 6 155 -1
42 -4 2 ML-F3C 6 32 4 6 155 -1
42 -4 3 ML-F3C 0 33 0 8 157 -1
42 -4 4 ML-53C 1 33 0 8 157 -1
42 -3 -7 ML-53C 1 33 0 8 265 -1
42 -3 -6 ML-F3C 11 32 4 6 263 -1
42 -3 -5 ML-F3C 7 17 2 4 237 -1
42 -3 -4 ML-F3C 0 18 3 3 236 -1
42 -3 -3 ML-F3C 4 18 3 3 236 -1
42 -3 -2 ML-B3C 11 30 2 7 204 -1
42 -3 0 ML-T3C 8 29 1 7 181 -1
42 -3 1 ML-F3C 0 32 4 6 155 -1
42 -3 2 ML-F3C 5 32 4 6 155 -1
42 -3 3 ML-F3C 10 32 4 6 155 -1
42 -3 4 ML-F3C 11 32 4 6 155 -1
42 -3 5 ML-53C 10 17 2 4 129 -1
42 -2 -7 ML-53C 2 33 0 8 265 -1
42 -2 -6 ML-F3C 0 33 0 8 265 -1
42 -2 -5 ML-F3C 10 32 4 6 263 -1
42 -2 -4 ML-F3C 9 32 4 6 263 -1
42 -2 -3 ML-53C 11 17 2 4 237 -1
42 -2 2 ML-53C 4 32 4 6 155 -1
42 -2 3 ML-F3C 9 32 4 6 155 -1
42 -2 4 ML-F3C 7 17 2 4 129 -1
42 -2 5 ML-F3C 8 17 2 4 129 -1
42 -2 6 ML-53C 9 17 2 4 129 -1
42 -1 -7 ML-T3C 8 32 4 6 263 -1
42 -1 -6 ML-F3C 7 32 4 6 263 -1
42 -1 -5 ML-F3C 6 32 4 6 263 -1
42 -1 -4 ML-F3C 5 32 4 6 263 -1
42 -1 -3 ML-53C 4 32 4 6 263 -1
42 -1 3 ML-53C 11 17 2 4 129 -1
42 -1 4 ML-F3C 0 18 3 3 128 -1
42 -1 5 ML-F3C 1 18 3 3 128 -1
42 -1 6 ML-F3C 2 18 3 3 128 -1
42 -1 7 ML-B3C 3 18 3 3 128 -1
42 0 -6 ML-F3C 3 32 4 6 263 -1
42 0 -5 ML-F3C 2 32 4 6 263 -1
42 0 -4 ML-F3C 1 32 4 6 263 -1
42 0 -3 ML-F3C 0 32 4 6 263 -1
42 0 0 TM-B11B12 8 18 3 3 19 -1
42 0 1 TM-B11B12 0 19 0 5 21 -1
42 0 2 TM-B11B12 4 19 0 5 21 -1
42 0 3 TM-B11B12 3 33 0 8 48 -1
42 0 4 TM-B11B12 7 33 0 8 48 -1
42 0 4 ML-F3C 4 18 3 3 128 -1
42 0 5 TM-B11B12 11 33 0 8 48 -1
42 0 5 ML-F3C 5 18 3 3 128 -1
42 0 6 TM-B11B12 1 30 2 7 72 -1
42 0 6 ML-F3C 6 18 3 3 128 -1
42 0 7 TM-B11B12 5 30 2 7 72 -1
42 0 7 ML-F3C 7 18 3 3 128 -1
42 0 8 TM-B11B12 9 30 2 7 72 -1
42 0 9 TM-B11B12 0 32 4 6 94 -1
42 0 10 TM-B11B12 4 32 4 6 94 -1
42 0 11 TM-B11B12 8 32 4 6 94 -1
42 0 12 TM-B11B12 8 18 3 3 128 -1
42 0 13 TM-B11B12 0 19 0 5 130 -1
42 0 14 TM-B11B12 4 19 0 5 130 -1
42 0 15 TM-B11B12 3 33 0 8 157 -1
42 0 16 TM-B11B12 7 33 0 8 157 -1
42 0 17 TM-B11B12 11 33 0 8 157 -1
42 0 18 TM-B11B12 1 30 2 7 181 -1
42 0 19 TM-B11B12 5 30 2 7 181 -1
42 0 20 TM-B11B12 9 30 2 7 181 -1
42 0 21 TM-B11B12 0 32 4 6 203 -1
42 0 22 TM-B11B12 4 32 4 6 203 -1
42 0 23 TM-B11B12 8 32 4 6 203 -1
42 0 24 TM-B11B12 8 18 3 3 236 -1
42 0 25 TM-B11B12 0 19 0 5 238 -1
42 0 26 TM-B11B12 4 19 0 5 238 -1
42 0 27 TM-B11B12 3 33 0 8 265 -1
42 0 28 TM-B11B12 7 33 0 8 265 -1
42 0 29 TM-B11B12 11 33 0 8 265 -1
42 0 30 TM-B11B12 1 30 2 7 289 -1
42 0 31 TM-B11B12 5 30 2 7 289 -1
42 0 32 TM-B11B12 9 30 2 7 289 -1
42 0 33 TM-B11B12 0 32 4 6 311 -1
42 0 34 TM-B11B12 4 32 4 6 311 -1
42 0 35 TM-B11B12 8 32 4 6 311 -1
42 1 -6 ML-B3C 0 30 2 7 289 -1
42 1 -5 ML-F3C 11 29 1 7 289 -1
42 1 -4 ML-F3C 10 29 1 7 289 -1
42 1 -3 ML-F3C 9 29 1 7 289 -1
42 1 -2 ML-T3C 8 29 1 7 289 -1
42 1 0 TM-D8 9 18 3 3 19 -1
42 1 1 TM-D8 1 19 0 5 21 -1
42 1 2 TM-D8 5 19 0 5 21 -1
42 1 3 TM-D8 4 33 0 8 48 -1
42 1 4 TM-D8 8 33 0 8 48 -1
42 1 4 ML-B3C 11 30 2 7 95 -1
42 1 5 TM-D8 0 34 1 8 48 -1
42 1 5 ML-F3C 0 31 3 7 95 -1
42 1 6 TM-D8 2 30 2 7 72 -1
42 1 6 ML-F3C 1 31 3 7 95 -1
42 1 7 TM-D8 6 30 2 7 72 -1
42 1 7 ML-F3C 2 31 3 7 95 -1
42 1 8 TM-D8 10 30 2 7 72 -1
42 1 8 ML-T3C 3 31 3 7 95 -1
42 1 9 TM-D8 1 32 4 6 94 -1
42 1 10 TM-D8 5 32 4 6 94 -1
42 1 11 TM-D8 9 32 4 6 94 -1
42 1 12 TM-D8 9 18 3 3 128 -1
42 1 13 TM-D8 1 19 0 5 130 -1
42 1 14 TM-D8 5 19 0 5 130 -1
42 1 15 TM-D8 4 33 0 8 157 -1
42 1 16 TM-D8 8 33 0 8 157 -1
42 1 17 TM-D8 0 34 1 8 157 -1
42 1 18 TM-D8 2 30 2 7 181 -1
42 1 19 TM-D8 6 30 2 7 181 -1
42 1 20 TM-D8 10 30 2 7 181 -1
42 1 21 TM-D8 1 32 4 6 203 -1
42 1 22 TM-D8 5 32 4 6 203 -1
42 1 23 TM-D8 9 32 4 6 203 -1
42 1 24 TM-D8 9 18 3 3 236 -1
42 1 25 TM-D8 1 19 0 5 238 -1
42 1 26 TM-D8 5 19 0 5 238 -1
42 1 27 TM-D8 4 33 0 8 265 -1
42 1 28 TM-D8 8 33 0 8 265 -1
42 1 29 TM-D8 0 34 1 8 265 -1
42 1 30 TM-D8 2 30 2 7 289 -1
42 1 31 TM-D8 6 30 2 7 289 -1
42 1 32 TM-D8 10 30 2 7 289 -1
42 1 33 TM-D8 1 32 4 6 311 -1
42 1 34 TM-D8 5 32 4 6 311 -1
42 1 35 TM-D8 9 32 4 6 311 -1
42 2 -5 ML-F3C 7 29 1 7 289 -1
42 2 -4 ML-F3C 5 29 1 7 289 -1
42 2 -3 ML-F3C 3 29 1 7 289 -1
42 2 -2 ML-F3C 2 29 1 7 289 -1
42 2 0 TM-E8 10 18 3 3 19 -1
42 2 1 TM-E8 2 19 0 5 21 -1
42 2 2 TM-E8 6 19 0 5 21 -1
42 2 3 TM-E8 5 33 0 8 48 -1
42 2 4 TM-E8 9 33 0 8 48 -1
42 2 5 TM-E8 1 34 1 8 48 -1
42 2 5 ML-F3C 4 31 3 7 95 -1
42 2 6 TM-E8 3 30 2 7 72 -1
42 2 6 ML-F3C 5 31 3 7 95 -1
42 2 7 TM-E8 7 30 2 7 72 -1
42 2 7 ML-F3C 6 31 3 7 95 -1
42 2 8 TM-E8 11 30 2 7 72 -1
42 2 8 ML-F3C 7 31 3 7 95 -1
42 2 9 TM-E8 2 32 4 6 94 -1
42 2 10 TM-E8 6 32 4 6 94 -1
42 2 11 TM-E8 10 32 4 6 94 -1
42 2 12 TM-E8 10 18 3 3 128 -1
42 2 13 TM-E8 2 19 0 5 130 -1
42 2 14 TM-E8 6 19 0 5 130 -1
42 2 15 TM-E8 5 33 0 8 157 -1
42 2 16 TM-E8 9 33 0 8 157 -1
42 2 17 TM-E8 1 34 1 8 157 -1
42 2 18 TM-E8 3 30 2 7 181 -1
42 2 19 TM-E8 7 30 2 7 181 -1
42 2 20 TM-E8 11 30 2 7 181 -1
42 2 21 TM-E8 2 32 4 6 203 -1
42 2 22 TM-E8 6 32 4 6 203 -1
42 2 23 TM-E8 10 32 4 6 203 -1
42 2 24 TM-E8 10 18 3 3 236 -1
42 2 25 TM-E8 2 19 0 5 238 -1
42 2 26 TM-E8 6 19 0 5 238 -1
42 2 27 TM-E8 5 33 0 8 265 -1
42 2 28 TM-E8 9 33 0 8 265 -1
42 2 29 TM-E8 1 34 1 8 265 -1
42 2 30 TM-E8 3 30 2 7 289 -1
42 2 31 TM-E8 7 30 2 7 289 -1
42 2 32 TM-E8 11 30 2 7 289 -1
42 2 33 TM-E8 2 32 4 6 311 -1
42 2 34 TM-E8 6 32 4 6 311 -1
42 2 35 TM-E8 10 32 4 6 311 -1
42 3 -4 ML-F3C 6 29 1 7 289 -1
42 3 -3 ML-F3C 4 29 1 7 289 -1
42 3 -2 ML-F3C 8 31 3 7 312 -1
42 3 -1 ML-F3C 4 31 3 7 312 -1
42 3 0 TM-G8 11 18 3 3 19 -1
42 3 0 ML-B3C 11 30 2 7 312 -1
42 3 1 TM-G8 3 19 0 5 21 -1
42 3 2 TM-G8 7 19 0 5 21 -1
42 3 3 TM-G8 6 33 0 8 48 -1
42 3 4 TM-G8 10 33 0 8 48 -1
42 3 4 ML-T3C 8 29 1 7 72 -1
42 3 5 TM-G8 2 34 1 8 48 -1
42 3 5 ML-F3C 2 29 1 7 72 -1
42 3 6 TM-G8 4 30 2 7 72 -1
42 3 6 ML-F3C 8 31 3 7 95 -1
42 3 7 TM-G8 8 30 2 7 72 -1
42 3 7 ML-F3C 9 31 3 7 95 -1
42 3 8 TM-G8 0 31 3 7 72 -1
42 3 8 ML-F3C 10 31 3 7 95 -1
42 3 9 TM-G8 3 32 4 6 94 -1
42 3 10 TM-G8 7 32 4 6 94 -1
42 3 11 TM-G8 11 32 4 6 94 -1
42 3 12 TM-G8 11 18 3 3 128 -1
42 3 13 TM-G8 3 19 0 5 130 -1
42 3 14 TM-G8 7 19 0 5 130 -1
42 3 15 TM-G8 6 33 0 8 157 -1
42 3 16 TM-G8 10 33 0 8 157 -1
42 3 17 TM-G8 2 34 1 8 157 -1
42 3 18 TM-G8 4 30 2 7 181 -1
42 3 19 TM-G8 8 30 2 7 181 -1
42 3 20 TM-G8 0 31 3 7 181 -1
42 3 21 TM-G8 3 32 4 6 203 -1
42 3 22 TM-G8 7 32 4 6 203 -1
42 3 23 TM-G8 11 32 4 6 203 -1
42 3 24 TM-G8 11 18 3 3 236 -1
42 3 25 TM-G8 3 19 0 5 238 -1
42 3 26 TM-G8 7 19 0 5 238 -1
42 3 27 TM-G8 6 33 0 8 265 -1
42 3 28 TM-G8 10 33 0 8 265 -1
42 3 29 TM-G8 2 34 1 8 265 -1
42 3 30 TM-G8 4 30 2 7 289 -1
42 3 31 TM-G8 8 30 2 7 289 -1
42 3 32 TM-G8 0 31 3 7 289 -1
42 3 33 TM-G8 3 32 4 6 311 -1
42 3 34 TM-G8 7 32 4 6 311 -1
42 3 35 TM-G8 11 32 4 6 311 -1
42 4 -3 ML-F3C 11 31 3 7 312 -1
42 4 -2 ML-F3C 9 31 3 7 312 -1
42 4 -1 ML-F3C 5 31 3 7 312 -1
42 4 0 ML-F3C 0 31 3 7 312 -1
42 4 1 ML-F3C 4 18 3 3 19 -1
42 4 2 ML-53C 11 17 2 4 20 -1
42 4 3 ML-53C 4 32 4 6 46 -1
42 4 4 ML-F3C 0 32 4 6 46 -1
42 4 5 ML-F3C 9 29 1 7 72 -1
42 4 6 ML-F3C 3 29 1 7 72 -1
42 4 7 ML-F3C 4 29 1 7 72 -1
42 4 8 ML-F3C 11 31 3 7 95 -1
42 5 -2 ML-F3C 10 31 3 7 312 -1
42 5 -1 ML-F3C 6 31 3 7 312 -1
42 5 0 ML-F3C 1 31 3 7 312 -1
42 5 1 ML-F3C 5 18 3 3 19 -1
42 5 2 ML-F3C 0 18 3 3 19 -1
42 5 3 ML-F3C 9 32 4 6 46 -1
42 5 4 ML-F3C 5 32 4 6 46 -1
42 5 5 ML-F3C 1 32 4 6 46 -1
42 5 6 ML-F3C 10 29 1 7 72 -1
42 5 7 ML-F3C 5 29 1 7 72 -1
42 5 8 ML-F3C 6 29 1 7 72 -1
42 6 -1 ML-F3C 7 31 3 7 312 -1
42 6 0 ML-F3C 2 31 3 7 312 -1
42 6 1 ML-F3C 6 18 3 3 19 -1
42 6 2 ML-F3C 1 18 3 3 19 -1
42 6 3 ML-F3C 7 17 2 4 20 -1
42 6 4 ML-F3C 10 32 4 6 46 -1
42 6 5 ML-F3C 6 32 4 6 46 -1
42 6 6 ML-F3C 2 32 4 6 46 -1
42 6 7 ML-F3C 11 29 1 7 72 -1
42 6 8 ML-F3C 7 29 1 7 72 -1
42 7 0 ML-T3C 3 31 3 7 312 -1
42 7 1 ML-F3C 7 18 3 3 19 -1
42 7 2 ML-F3C 2 18 3 3 19 -1
42 7 3 ML-F3C 8 17 2 4 20 -1
42 7 4 ML-F3C 11 32 4 6 46 -1
42 7 5 ML-F3C 0 33 0 8 48 -1
42 7 6 ML-F3C 7 32 4 6 46 -1
42 7 7 ML-F3C 3 32 4 6 46 -1
42 7 8 ML-B3C 0 30 2 7 72 -1
42 8 2 ML-B3C 3 18 3 3 19 -1
42 8 3 ML-53C 9 17 2 4 20 -1
42 8 4 ML-53C 10 17 2 4 20 -1
42 8 5 ML-53C 1 33 0 8 48 -1
42 8 6 ML-53C 2 33 0 8 48 -1
42 8 7 ML-T3C 8 32 4 6 46 -1
43 -8 -7 ML-T3C 1 31 3 7 213 -1
43 -8 -6 ML-53C 5 31 3 7 213 -1
43 -8 -5 ML-53C 7 31 3 7 213 -1
43 -8 -4 ML-53C 7 24 0 6 195 -1
43 -8 -3 ML-53C 8 24 0 6 195 -1
43 -8 -2 ML-B3C 1 25 1 6 195 -1
43 -7 -8 ML-B3C 1 35 2 8 265 -1
43 -7 -7 ML-F3C 8 30 2 7 213 -1
43 -7 -6 ML-F3C 0 31 3 7 213 -1
43 -7 -5 ML-F3C 4 31 3 7 213 -1
43 -7 -4 ML-F3C 6 31 3 7 213 -1
43 -7 -3 ML-F3C 6 24 0 6 195 -1
43 -7 -2 ML-F3C 0 25 1 6 195 -1
43 -7 -1 ML-F3C 5 25 1 6 195 -1
43 -7 0 ML-T3C 8 35 2 8 147 -1
43 -6 -8 ML-F3C 7 34 1 8 265 -1
43 -6 -7 ML-F3C 0 35 2 8 265 -1
43 -6 -6 ML-F3C 7 30 2 7 213 -1
43 -6 -5 ML-F3C 11 30 2 7 213 -1
43 -6 -4 ML-F3C 3 31 3 7 213 -1
43 -6 -3 ML-F3C 5 24 0 6 195 -1
43 -6 -2 ML-F3C 11 24 0 6 195 -1
43 -6 -1 ML-F3C 4 25 1 6 195 -1
43 -6 0 ML-F3C 7 35 2 8 147 -1
43 -6 1 ML-F3C 0 36 3 8 147 -1
43 -5 -8 ML-F3C 8 34 1 8 265 -1
43 -5 -7 ML-F3C 5 34 1 8 265 -1
43 -5 -6 ML-F3C 11 34 1 8 265 -1
43 -5 -5 ML-F3C 6 30 2 7 213 -1
43 -5 -4 ML-F3C 10 30 2 7 213 -1
43 -5 -3 ML-F3C 2 31 3 7 213 -1
43 -5 -2 ML-F3C 10 24 0 6 195 -1
43 -5 -1 ML-F3C 3 25 1 6 195 -1
43 -5 0 ML-F3C 6 35 2 8 147 -1
43 -5 1 ML-F3C 11 35 2 8 147 -1
43 -5 2 ML-F3C 4 36 3 8 147 -1
43 -4 -8 ML-F3C 3 36 3 8 255 -1
43 -4 -7 ML-F3C 6 34 1 8 265 -1
43 -4 -6 ML-F3C 4 34 1 8 265 -1
43 -4 -5 ML-F3C 10 34 1 8 265 -1
43 -4 -4 ML-F3C 5 30 2 7 213 -1
43 -4 -3 ML-53C 9 30 2 7 213 -1
43 -4 -2 ML-53C 9 24 0 6 195 -1
43 -4 -1 ML-F3C 2 25 1 6 195 -1
43 -4 0 ML-F3C 5 35 2 8 147 -1
43 -4 1 ML-F3C 10 35 2 8 147 -1
43 -4 2 ML-F3C 2 36 3 8 147 -1
43 -4 3 ML-F3C 3 36 3 8 147 -1
43 -3 -8 ML-F3C 4 36 3 8 255 -1
43 -3 -7 ML-F3C 2 36 3 8 255 -1
43 -3 -6 ML-F3C 1 36 3 8 255 -1
43 -3 -5 ML-F3C 3 34 1 8 265 -1
43 -3 -4 ML-T3C 9 34 1 8 265 -1
43 -3 0 ML-B3C 4 35 2 8 147 -1
43 -3 1 ML-F3C 9 35 2 8 147 -1
43 -3 2 ML-F3C 1 36 3 8 147 -1
43 -3 3 ML-F3C 6 34 1 8 157 -1
43 -3 4 ML-F3C 8 34 1 8 157 -1
43 -2 -8 ML-F3C 0 36 3 8 255 -1
43 -2 -7 ML-F3C 11 35 2 8 255 -1
43 -2 -6 ML-F3C 10 35 2 8 255 -1
43 -2 -5 ML-F3C 9 35 2 8 255 -1
43 -2 2 ML-F3C 3 34 1 8 157 -1
43 -2 3 ML-F3C 4 34 1 8 157 -1
43 -2 4 ML-F3C 5 34 1 8 157 -1
43 -2 5 ML-F3C 7 34 1 8 157 -1
43 -1 -8 ML-T3C 8 35 2 8 255 -1
43 -1 -7 ML-F3C 7 35 2 8 255 -1
43 -1 -6 ML-F3C 6 35 2 8 255 -1
43 -1 -5 ML-F3C 5 35 2 8 255 -1
43 -1 -4 ML-B3C 4 35 2 8 255 -1
43 -1 2 ML-T3C 9 34 1 8 157 -1
43 -1 3 ML-F3C 10 34 1 8 157 -1
43 -1 4 ML-F3C 11 34 1 8 157 -1
43 -1 5 ML-F3C 0 35 2 8 157 -1
43 -1 6 ML-B3C 1 35 2 8 157 -1
43 0 -7 ML-F3C 5 25 1 6 303 -1
43 0 -6 ML-F3C 4 25 1 6 303 -1
43 0 -5 ML-F3C 3 25 1 6 303 -1
43 0 -4 ML-F3C 2 25 1 6 303 -1
43 0 0 TM-B11B12 2 35 2 8 48 -1
43 0 1 TM-B11B12 6 35 2 8 48 -1
43 0 2 TM-B11B12 10 35 2 8 48 -1
43 0 3 TM-B11B12 5 36 3 8 38 -1
43 0 3 ML-F3C 5 30 2 7 104 -1
43 0 4 TM-B11B12 9 36 3 8 38 -1
43 0 4 ML-F3C 6 30 2 7 104 -1
43 0 5 TM-B11B12 1 37 0 9 39 -1
43 0 5 ML-F3C 7 30 2 7 104 -1
43 0 6 TM-B11B12 6 25 1 6 86 -1
43 0 6 ML-F3C 8 30 2 7 104 -1
43 0 7 TM-B11B12 10 25 1 6 86 -1
43 0 8 TM-B11B12 2 26 2 6 86 -1
43 0 9 TM-B11B12 8 31 3 7 104 -1
43 0 10 TM-B11B12 0 32 4 6 103 -1
43 0 11 TM-B11B12 4 32 4 6 103 -1
43 0 12 TM-B11B12 2 35 2 8 157 -1
43 0 13 TM-B11B12 6 35 2 8 157 -1
43 0 14 TM-B11B12 10 35 2 8 157 -1
43 0 15 TM-B11B12 5 36 3 8 147 -1
43 0 16 TM-B11B12 9 36 3 8 147 -1
43 0 17 TM-B11B12 1 37 0 9 148 -1
43 0 18 TM-B11B12 6 25 1 6 195 -1
43 0 19 TM-B11B12 10 25 1 6 195 -1
43 0 20 TM-B11B12 2 26 2 6 195 -1
43 0 21 TM-B11B12 8 31 3 7 213 -1
43 0 22 TM-B11B12 0 32 4 6 212 -1
43 0 23 TM-B11B12 4 32 4 6 212 -1
43 0 24 TM-B11B12 2 35 2 8 265 -1
43 0 25 TM-B11B12 6 35 2 8 265 -1
43 0 26 TM-B11B12 10 35 2 8 265 -1
43 0 27 TM-B11B12 5 36 3 8 255 -1
43 0 28 TM-B11B12 9 36 3 8 255 -1
43 0 29 TM-B11B12 1 37 0 9 256 -1
43 0 30 TM-B11B12 6 25 1 6 303 -1
43 0 31 TM-B11B12 10 25 1 6 303 -1
43 0 32 TM-B11B12 2 26 2 6 303 -1
43 0 33 TM-B11B12 8 31 3 7 321 -1
43 0 34 TM-B11B12 0 32 4 6 320 -1
43 0 35 TM-B11B12 4 32 4 6 320 -1
43 1 -7 ML-B3C 1 25 1 6 303 -1
43 1 -6 ML-F3C 0 25 1 6 303 -1
43 1 -5 ML-F3C 11 24 0 6 303 -1
43 1 -4 ML-F3C 10 24 0 6 303 -1
43 1 -3 ML-53C 9 24 0 6 303 -1
43 1 0 TM-D8 3 35 2 8 48 -1
43 1 1 TM-D8 7 35 2 8 48 -1
43 1 2 TM-D8 11 35 2 8 48 -1
43 1 3 TM-D8 6 36 3 8 38 -1
43 1 3 ML-53C 9 30 2 7 104 -1
43 1 4 TM-D8 10 36 3 8 38 -1
43 1 4 ML-F3C 10 30 2 7 104 -1
43 1 5 TM-D8 2 37 0 9 39 -1
43 1 5 ML-F3C 11 30 2 7 104 -1
43 1 6 TM-D8 7 25 1 6 86 -1
43 1 6 ML-F3C 0 31 3 7 104 -1
43 1 7 TM-D8 11 25 1 6 86 -1
43 1 7 ML-T3C 1 31 3 7 104 -1
43 1 8 TM-D8 3 26 2 6 86 -1
43 1 9 TM-D8 9 31 3 7 104 -1
43 1 10 TM-D8 1 32 4 6 103 -1
43 1 11 TM-D8 5 32 4 6 103 -1
43 1 12 TM-D8 3 35 2 8 157 -1
43 1 13 TM-D8 7 35 2 8 157 -1
43 1 14 TM-D8 11 35 2 8 157 -1
43 1 15 TM-D8 6 36 3 8 147 -1
43 1 16 TM-D8 10 36 3 8 147 -1
43 1 17 TM-D8 2 37 0 9 148 -1
43 1 18 TM-D8 7 25 1 6 195 -1
43 1 19 TM-D8 11 25 1 6 195 -1
43 1 20 TM-D8 3 26 2 6 195 -1
43 1 21 TM-D8 9 31 3 7 213 -1
43 1 22 TM-D8 1 32 4 6 212 -1
43 1 23 TM-D8 5 32 4 6 212 -1
43 1 24 TM-D8 3 35 2 8 265 -1
43 1 25 TM-D8 7 35 2 8 265 -1
43 1 26 TM-D8 11 35 2 8 265 -1
43 1 27 TM-D8 6 36 3 8 255 -1
43 1 28 TM-D8 10 36 3 8 255 -1
43 1 29 TM-D8 2 37 0 9 256 -1
43 1 30 TM-D8 7 25 1 6 303 -1
43 1 31 TM-D8 11 25 1 6 303 -1
43 1 32 TM-D8 3 26 2 6 303 -1
43 1 33 TM-D8 9 31 3 7 321 -1
43 1 34 TM-D8 1 32 4 6 320 -1
43 1 35 TM-D8 5 32 4 6 320 -1
43 2 -6 ML-53C 8 24 0 6 303 -1
43 2 -5 ML-F3C 6 24 0 6 303 -1
43 2 -4 ML-F3C 5 24 0 6 303 -1
43 2 -3 ML-F3C 2 31 3 7 321 -1
43 2 -2 ML-53C 9 30 2 7 321 -1
43 2 0 TM-E8 4 35 2 8 48 -1
43 2 1 TM-E8 8 35 2 8 48 -1
43 2 2 TM-E8 0 36 3 8 48 -1
43 2 3 TM-E8 7 36 3 8 38 -1
43 2 3 ML-53C 9 24 0 6 86 -1
43 2 4 TM-E8 11 36 3 8 38 -1
43 2 4 ML-F3C 2 31 3 7 104 -1
43 2 5 TM-E8 3 37 0 9 39 -1
43 2 5 ML-F3C 3 31 3 7 104 -1
43 2 6 TM-E8 8 25 1 6 86 -1
43 2 6 ML-F3C 4 31 3 7 104 -1
43 2 7 TM-E8 0 26 2 6 86 -1
43 2 7 ML-53C 5 31 3 7 104 -1
43 2 8 TM-E8 4 26 2 6 86 -1
43 2 9 TM-E8 10 31 3 7 104 -1
43 2 10 TM-E8 2 32 4 6 103 -1
43 2 11 TM-E8 6 32 4 6 103 -1
43 2 12 TM-E8 4 35 2 8 157 -1
43 2 13 TM-E8 8 35 2 8 157 -1
43 2 14 TM-E8 0 36 3 8 157 -1
43 2 15 TM-E8 7 36 3 8 147 -1
43 2 16 TM-E8 11 36 3 8 147 -1
43 2 17 TM-E8 3 37 0 9 148 -1
43 2 18 TM-E8 8 25 1 6 195 -1
43 2 19 TM-E8 0 26 2 6 195 -1
