[quark]
{2 JetPt Rho 1 x TMath::Exp(-1.*x*[0]/[1])*TMath::Power(x,[0]-1)*TMath::Power([1]/[0],-1.*[0])/TMath::Gamma([0]) Correction QGL_axis2_QC_F_quark}
39 42 30 31 4 0 100 100.000 2.363
39 42 31 32 4 0 100 100.000 2.401
39 42 32 33 4 0 100 100.000 2.521
39 42 33 34 4 0 100 100.000 2.289
39 42 34 35 4 0 100 53.020 51.447
39 42 35 36 4 0 100 100.000 2.187
39 42 36 37 4 0 100 14.364 75.681
39 42 37 38 4 0 100 82.622 85.857
39 42 38 39 4 0 100 97.023 52.501
39 42 39 40 4 0 100 15.166 77.073
39 42 40 41 4 0 100 22.978 62.521
39 42 41 42 4 0 100 51.042 53.529
39 42 42 43 4 0 100 41.495 99.886
39 42 43 100 4 0 100 99.692 40.768
42 46 1 2 4 0 100 8.156 99.507
42 46 2 3 4 0 100 100.000 2.802
42 46 3 4 4 0 100 100.000 2.715
42 46 4 5 4 0 100 49.240 2.792
42 46 5 6 4 0 100 44.131 2.756
42 46 6 7 4 0 100 38.779 2.734
42 46 7 8 4 0 100 42.262 2.739
42 46 8 9 4 0 100 43.803 2.692
42 46 9 10 4 0 100 42.460 2.677
42 46 10 11 4 0 100 44.677 2.677
42 46 11 12 4 0 100 41.826 2.623
42 46 12 13 4 0 100 39.816 2.631
42 46 13 14 4 0 100 40.853 2.622
42 46 14 15 4 0 100 41.603 2.600
42 46 15 16 4 0 100 42.160 2.579
42 46 16 17 4 0 100 43.655 2.608
42 46 17 18 4 0 100 42.518 2.570
42 46 18 19 4 0 100 44.780 2.519
42 46 19 20 4 0 100 44.517 2.499
42 46 20 21 4 0 100 46.842 2.520
42 46 21 22 4 0 100 54.666 2.466
42 46 22 23 4 0 100 55.131 2.456
42 46 23 24 4 0 100 55.542 2.496
42 46 24 25 4 0 100 51.829 2.431
42 46 25 26 4 0 100 52.360 2.476
42 46 26 27 4 0 100 64.438 2.433
42 46 27 28 4 0 100 81.534 2.412
42 46 28 29 4 0 100 100.000 2.508
42 46 29 30 4 0 100 94.321 2.484
42 46 30 31 4 0 100 100.000 2.432
42 46 31 32 4 0 100 100.000 2.405
42 46 32 33 4 0 100 100.000 2.540
42 46 33 34 4 0 100 100.000 2.234
42 46 34 35 4 0 100 100.000 2.433
42 46 35 36 4 0 100 100.000 2.471
42 46 36 37 4 0 100 100.000 2.247
42 46 37 38 4 0 100 23.395 51.245
42 46 38 39 4 0 100 10.243 94.839
42 46 39 40 4 0 100 96.114 41.501
42 46 40 41 4 0 100 99.906 66.064
42 46 41 42 4 0 100 100.000 2.496
42 46 42 43 4 0 100 66.956 32.924
42 46 43 44 4 0 100 14.065 78.008
42 46 44 100 4 0 100 79.449 24.836
46 51 0 1 4 0 100 63.766 49.777
46 51 1 2 4 0 100 19.428 44.526
46 51 2 3 4 0 100 100.000 2.841
46 51 3 4 4 0 100 89.538 2.743
46 51 4 5 4 0 100 51.488 2.856
46 51 5 6 4 0 100 46.838 2.766
46 51 6 7 4 0 100 46.726 2.770
46 51 7 8 4 0 100 38.109 2.802
46 51 8 9 4 0 100 44.894 2.750
46 51 9 10 4 0 100 47.365 2.706
46 51 10 11 4 0 100 41.941 2.688
46 51 11 12 4 0 100 41.135 2.711
46 51 12 13 4 0 100 36.998 2.724
46 51 13 14 4 0 100 40.654 2.659
46 51 14 15 4 0 100 41.411 2.676
46 51 15 16 4 0 100 41.448 2.662
46 51 16 17 4 0 100 40.719 2.636
46 51 17 18 4 0 100 48.412 2.619
46 51 18 19 4 0 100 44.619 2.598
46 51 19 20 4 0 100 41.653 2.569
46 51 20 21 4 0 100 44.132 2.578
46 51 21 22 4 0 100 48.928 2.588
46 51 22 23 4 0 100 42.414 2.523
46 51 23 24 4 0 100 57.641 2.548
46 51 24 25 4 0 100 48.405 2.537
46 51 25 26 4 0 100 80.230 2.532
46 51 26 27 4 0 100 58.192 2.498
46 51 27 28 4 0 100 86.790 2.413
46 51 28 29 4 0 100 100.000 2.417
46 51 29 30 4 0 100 100.000 2.417
46 51 30 31 4 0 100 85.753 2.412
46 51 31 32 4 0 100 100.000 2.270
46 51 32 33 4 0 100 100.000 2.361
46 51 33 34 4 0 100 100.000 2.157
46 51 34 35 4 0 100 100.000 2.559
46 51 35 36 4 0 100 100.000 2.531
46 51 36 37 4 0 100 92.169 71.890
46 51 37 38 4 0 100 99.926 66.999
46 51 38 39 4 0 100 13.311 77.971
46 51 39 40 4 0 100 33.095 66.421
46 51 40 41 4 0 100 26.438 47.655
46 51 41 42 4 0 100 12.138 98.545
46 51 42 43 4 0 100 38.095 93.344
46 51 43 44 4 0 100 88.007 70.826
46 51 44 100 4 0 100 99.964 92.571
51 56 0 1 4 0 100 29.120 37.519
51 56 1 2 4 0 100 40.481 29.406
51 56 2 3 4 0 100 100.000 2.990
51 56 3 4 4 0 100 84.273 2.774
51 56 4 5 4 0 100 50.241 2.850
51 56 5 6 4 0 100 51.343 2.863
51 56 6 7 4 0 100 45.550 2.842
51 56 7 8 4 0 100 40.211 2.811
51 56 8 9 4 0 100 42.464 2.833
51 56 9 10 4 0 100 41.883 2.771
51 56 10 11 4 0 100 45.807 2.735
51 56 11 12 4 0 100 41.075 2.776
51 56 12 13 4 0 100 43.307 2.723
51 56 13 14 4 0 100 38.369 2.753
51 56 14 15 4 0 100 38.566 2.694
51 56 15 16 4 0 100 39.971 2.691
51 56 16 17 4 0 100 45.537 2.654
51 56 17 18 4 0 100 42.196 2.666
51 56 18 19 4 0 100 41.615 2.673
51 56 19 20 4 0 100 47.648 2.655
51 56 20 21 4 0 100 53.136 2.620
51 56 21 22 4 0 100 46.670 2.610
51 56 22 23 4 0 100 66.475 2.592
51 56 23 24 4 0 100 68.780 2.532
51 56 24 25 4 0 100 66.039 2.505
51 56 25 26 4 0 100 70.764 2.536
51 56 26 27 4 0 100 59.347 2.581
51 56 27 28 4 0 100 97.055 2.468
51 56 28 29 4 0 100 100.000 2.445
51 56 29 30 4 0 100 100.000 2.164
51 56 30 31 4 0 100 100.000 2.520
51 56 31 32 4 0 100 100.000 2.508
51 56 32 33 4 0 100 100.000 2.484
51 56 33 34 4 0 100 100.000 2.454
51 56 34 35 4 0 100 100.000 2.347
51 56 35 36 4 0 100 100.000 2.660
51 56 36 37 4 0 100 12.166 87.314
51 56 37 38 4 0 100 26.444 47.951
51 56 38 39 4 0 100 49.780 64.365
51 56 39 40 4 0 100 91.168 26.595
51 56 40 41 4 0 100 24.881 99.361
51 56 42 43 4 0 100 40.907 69.333
51 56 43 44 4 0 100 84.007 95.562
51 56 44 100 4 0 100 78.740 74.439
56 61 0 1 4 0 100 36.645 89.681
56 61 1 2 4 0 100 15.099 57.650
56 61 2 3 4 0 100 100.000 2.724
56 61 3 4 4 0 100 66.010 2.919
56 61 4 5 4 0 100 56.634 2.915
56 61 5 6 4 0 100 48.605 2.839
56 61 6 7 4 0 100 45.481 2.908
56 61 7 8 4 0 100 36.063 2.822
56 61 8 9 4 0 100 44.370 2.820
56 61 9 10 4 0 100 46.151 2.781
56 61 10 11 4 0 100 42.320 2.812
56 61 11 12 4 0 100 35.787 2.794
56 61 12 13 4 0 100 43.686 2.780
56 61 13 14 4 0 100 41.352 2.774
56 61 14 15 4 0 100 41.315 2.786
56 61 15 16 4 0 100 45.081 2.753
56 61 16 17 4 0 100 45.383 2.743
56 61 17 18 4 0 100 42.203 2.749
56 61 18 19 4 0 100 47.816 2.692
56 61 19 20 4 0 100 43.745 2.696
56 61 20 21 4 0 100 58.112 2.737
56 61 21 22 4 0 100 55.371 2.643
56 61 22 23 4 0 100 77.024 2.673
56 61 23 24 4 0 100 50.603 2.682
56 61 24 25 4 0 100 71.255 2.549
56 61 25 26 4 0 100 63.559 2.571
56 61 26 27 4 0 100 82.378 2.578
56 61 27 28 4 0 100 72.321 2.594
56 61 28 29 4 0 100 100.000 2.804
56 61 29 30 4 0 100 100.000 2.532
56 61 30 31 4 0 100 100.000 2.570
56 61 31 32 4 0 100 100.000 2.495
56 61 32 33 4 0 100 35.568 32.940
56 61 33 34 4 0 100 59.877 98.014
56 61 34 35 4 0 100 9.305 84.797
56 61 35 36 4 0 100 12.779 81.297
56 61 36 37 4 0 100 100.000 2.505
56 61 37 38 4 0 100 88.629 71.977
56 61 38 39 4 0 100 12.155 92.153
56 61 39 40 4 0 100 57.416 51.417
56 61 41 42 4 0 100 13.795 92.607
56 61 43 44 4 0 100 12.901 95.748
56 61 44 100 4 0 100 25.078 91.117
61 67 0 1 4 0 100 85.960 99.753
61 67 1 2 4 0 100 53.766 96.231
61 67 2 3 4 0 100 100.000 2.945
61 67 3 4 4 0 100 100.000 3.156
61 67 4 5 4 0 100 76.885 2.882
61 67 5 6 4 0 100 45.893 2.940
61 67 6 7 4 0 100 45.274 2.923
61 67 7 8 4 0 100 58.325 2.882
61 67 8 9 4 0 100 39.108 2.946
61 67 9 10 4 0 100 48.849 2.889
61 67 10 11 4 0 100 42.104 2.876
61 67 11 12 4 0 100 46.201 2.843
61 67 12 13 4 0 100 41.341 2.850
61 67 13 14 4 0 100 41.799 2.812
61 67 14 15 4 0 100 42.879 2.806
61 67 15 16 4 0 100 41.521 2.776
61 67 16 17 4 0 100 42.101 2.755
61 67 17 18 4 0 100 48.188 2.809
61 67 18 19 4 0 100 50.136 2.767
61 67 19 20 4 0 100 47.416 2.793
61 67 20 21 4 0 100 52.914 2.706
61 67 21 22 4 0 100 49.338 2.648
61 67 22 23 4 0 100 58.423 2.819
61 67 23 24 4 0 100 73.122 2.782
61 67 24 25 4 0 100 56.029 2.640
61 67 25 26 4 0 100 93.467 2.777
61 67 26 27 4 0 100 62.029 2.706
61 67 27 28 4 0 100 87.142 2.515
61 67 28 29 4 0 100 100.000 2.407
61 67 29 30 4 0 100 100.000 2.594
61 67 30 31 4 0 100 100.000 2.608
61 67 31 32 4 0 100 100.000 2.566
61 67 32 33 4 0 100 100.000 2.635
61 67 33 34 4 0 100 100.000 2.601
61 67 34 35 4 0 100 93.965 30.526
61 67 35 36 4 0 100 60.757 95.866
61 67 36 37 4 0 100 7.322 99.999
61 67 37 38 4 0 100 42.236 27.676
61 67 38 39 4 0 100 19.862 80.790
61 67 39 40 4 0 100 95.614 43.089
61 67 40 41 4 0 100 94.112 88.524
61 67 41 42 4 0 100 99.291 21.864
61 67 42 43 4 0 100 95.324 81.147
61 67 43 100 4 0 100 80.998 63.721
67 73 1 2 4 0 100 17.242 54.697
67 73 2 3 4 0 100 100.000 2.921
67 73 3 4 4 0 100 100.000 2.846
67 73 4 5 4 0 100 94.373 2.816
67 73 5 6 4 0 100 43.284 3.041
67 73 6 7 4 0 100 54.485 3.040
67 73 7 8 4 0 100 48.419 2.924
67 73 8 9 4 0 100 46.330 2.960
67 73 9 10 4 0 100 49.655 2.984
67 73 10 11 4 0 100 48.349 2.929
67 73 11 12 4 0 100 46.231 2.924
67 73 12 13 4 0 100 51.544 2.900
67 73 13 14 4 0 100 50.349 2.818
67 73 14 15 4 0 100 48.995 2.866
67 73 15 16 4 0 100 46.932 2.889
67 73 16 17 4 0 100 43.326 2.823
67 73 17 18 4 0 100 46.382 2.808
67 73 18 19 4 0 100 55.338 2.735
67 73 19 20 4 0 100 44.853 2.829
67 73 20 21 4 0 100 50.778 2.759
67 73 21 22 4 0 100 54.090 2.744
67 73 22 23 4 0 100 65.861 2.631
67 73 23 24 4 0 100 72.589 2.705
67 73 24 25 4 0 100 85.345 2.661
67 73 25 26 4 0 100 100.000 2.825
67 73 26 27 4 0 100 80.649 2.604
67 73 27 28 4 0 100 100.000 2.608
67 73 28 29 4 0 100 100.000 2.731
67 73 29 30 4 0 100 100.000 2.463
67 73 30 31 4 0 100 100.000 2.711
67 73 31 32 4 0 100 100.000 2.433
67 73 32 33 4 0 100 100.000 2.473
67 73 33 34 4 0 100 14.323 78.283
67 73 34 35 4 0 100 24.297 98.401
67 73 35 36 4 0 100 100.000 2.790
67 73 36 37 4 0 100 22.168 49.452
67 73 37 38 4 0 100 39.147 79.895
67 73 38 39 4 0 100 20.439 53.375
67 73 39 40 4 0 100 54.023 57.124
67 73 40 41 4 0 100 67.313 91.238
67 73 41 42 4 0 100 99.284 34.359
67 73 42 43 4 0 100 14.747 67.358
67 73 43 100 4 0 100 22.287 51.447
73 81 0 1 4 0 100 68.432 72.487
73 81 1 2 4 0 100 14.126 69.513
73 81 2 3 4 0 100 22.954 3.333
73 81 3 4 4 0 100 3.974 100.000
73 81 4 5 4 0 100 86.303 3.045
73 81 5 6 4 0 100 59.289 2.972
73 81 6 7 4 0 100 36.598 3.016
73 81 7 8 4 0 100 40.281 3.033
73 81 8 9 4 0 100 47.481 3.045
73 81 9 10 4 0 100 44.592 2.978
73 81 10 11 4 0 100 47.346 2.958
73 81 11 12 4 0 100 43.069 3.024
73 81 12 13 4 0 100 41.329 2.968
73 81 13 14 4 0 100 45.993 2.931
73 81 14 15 4 0 100 40.955 2.865
73 81 15 16 4 0 100 54.205 2.894
73 81 16 17 4 0 100 42.703 2.888
73 81 17 18 4 0 100 49.721 2.841
73 81 18 19 4 0 100 46.379 2.886
73 81 19 20 4 0 100 53.891 2.830
73 81 20 21 4 0 100 66.290 2.902
73 81 21 22 4 0 100 53.621 2.768
73 81 22 23 4 0 100 39.172 2.776
73 81 23 24 4 0 100 83.834 2.708
73 81 24 25 4 0 100 78.986 2.653
73 81 25 26 4 0 100 100.000 2.698
73 81 26 27 4 0 100 100.000 2.833
73 81 27 28 4 0 100 100.000 2.990
73 81 28 29 4 0 100 100.000 2.642
73 81 29 30 4 0 100 100.000 2.554
73 81 30 31 4 0 100 18.613 95.776
73 81 31 32 4 0 100 100.000 2.823
73 81 32 33 4 0 100 100.000 2.706
73 81 33 34 4 0 100 93.052 17.776
73 81 34 35 4 0 100 78.105 39.630
73 81 35 36 4 0 100 97.907 45.760
73 81 36 37 4 0 100 80.278 61.837
73 81 37 38 4 0 100 19.508 56.029
73 81 38 39 4 0 100 12.676 91.538
73 81 39 40 4 0 100 11.047 99.091
73 81 40 41 4 0 100 90.589 57.842
73 81 41 42 4 0 100 97.063 60.098
73 81 42 43 4 0 100 17.382 73.926
73 81 43 44 4 0 100 31.442 91.629
73 81 44 100 4 0 100 12.137 99.999
81 88 0 1 4 0 100 83.903 42.237
81 88 1 2 4 0 100 11.827 72.938
81 88 2 3 4 0 100 5.061 99.997
81 88 3 4 4 0 100 100.000 3.060
81 88 4 5 4 0 100 100.000 3.095
81 88 5 6 4 0 100 58.908 3.253
81 88 6 7 4 0 100 53.132 3.116
81 88 7 8 4 0 100 62.421 3.055
81 88 8 9 4 0 100 56.281 2.973
81 88 9 10 4 0 100 50.852 3.007
81 88 10 11 4 0 100 56.701 3.008
81 88 11 12 4 0 100 43.767 2.965
81 88 12 13 4 0 100 56.817 3.034
81 88 13 14 4 0 100 48.475 3.009
81 88 14 15 4 0 100 48.207 2.954
81 88 15 16 4 0 100 51.470 2.907
81 88 16 17 4 0 100 49.929 2.910
81 88 17 18 4 0 100 52.858 2.882
81 88 18 19 4 0 100 56.519 2.918
81 88 19 20 4 0 100 62.973 2.907
81 88 20 21 4 0 100 66.035 2.889
81 88 21 22 4 0 100 68.200 2.942
81 88 22 23 4 0 100 72.946 2.721
81 88 23 24 4 0 100 100.000 2.950
81 88 24 25 4 0 100 100.000 2.650
81 88 25 26 4 0 100 100.000 2.966
81 88 26 27 4 0 100 100.000 2.812
81 88 27 28 4 0 100 100.000 2.786
81 88 28 29 4 0 100 100.000 2.854
81 88 29 30 4 0 100 5.525 99.991
81 88 30 31 4 0 100 7.185 95.477
81 88 31 32 4 0 100 7.771 86.310
81 88 32 33 4 0 100 72.223 57.666
81 88 33 34 4 0 100 76.677 70.921
81 88 34 35 4 0 100 99.767 77.808
81 88 35 36 4 0 100 43.158 29.897
81 88 36 37 4 0 100 96.185 84.387
81 88 37 38 4 0 100 29.428 37.002
81 88 38 39 4 0 100 13.610 67.015
81 88 40 41 4 0 100 18.364 62.225
81 88 41 42 4 0 100 10.759 89.686
81 88 42 43 4 0 100 99.601 65.857
81 88 43 100 4 0 100 76.824 90.244
88 97 1 2 4 0 100 100.000 2.778
88 97 2 3 4 0 100 8.304 77.534
88 97 3 4 4 0 100 16.165 3.322
88 97 4 5 4 0 100 100.000 2.896
88 97 5 6 4 0 100 100.000 3.345
88 97 6 7 4 0 100 73.411 3.254
88 97 7 8 4 0 100 65.958 3.235
88 97 8 9 4 0 100 60.716 3.173
88 97 9 10 4 0 100 66.824 3.068
88 97 10 11 4 0 100 54.434 3.115
88 97 11 12 4 0 100 51.611 3.037
88 97 12 13 4 0 100 49.758 3.026
88 97 13 14 4 0 100 46.529 3.017
88 97 14 15 4 0 100 47.258 3.053
88 97 15 16 4 0 100 52.095 3.031
88 97 16 17 4 0 100 57.466 2.989
88 97 17 18 4 0 100 61.206 3.080
88 97 18 19 4 0 100 62.229 3.048
88 97 19 20 4 0 100 64.010 2.958
88 97 20 21 4 0 100 80.670 2.971
88 97 21 22 4 0 100 62.579 2.934
88 97 22 23 4 0 100 85.376 2.730
88 97 23 24 4 0 100 100.000 2.802
88 97 24 25 4 0 100 100.000 3.044
88 97 25 26 4 0 100 100.000 2.523
88 97 26 27 4 0 100 100.000 2.998
88 97 27 28 4 0 100 100.000 3.072
88 97 28 29 4 0 100 100.000 2.711
88 97 29 30 4 0 100 100.000 2.942
88 97 30 31 4 0 100 8.730 100.000
88 97 31 32 4 0 100 7.301 97.572
88 97 32 33 4 0 100 100.000 2.937
88 97 33 34 4 0 100 100.000 2.792
88 97 34 35 4 0 100 11.525 89.680
88 97 35 36 4 0 100 93.994 17.828
88 97 36 37 4 0 100 14.122 67.040
88 97 37 38 4 0 100 95.449 36.451
88 97 39 40 4 0 100 75.416 27.375
88 97 40 41 4 0 100 18.025 72.381
88 97 41 42 4 0 100 91.278 55.924
88 97 42 100 4 0 100 54.445 49.348
97 106 0 1 4 0 100 37.308 74.306
97 106 1 2 4 0 100 10.119 83.815
97 106 2 3 4 0 100 38.335 30.591
97 106 3 4 4 0 100 52.911 32.171
97 106 4 5 4 0 100 100.000 3.121
97 106 5 6 4 0 100 100.000 2.967
97 106 6 7 4 0 100 100.000 2.916
97 106 7 8 4 0 100 61.327 3.306
97 106 8 9 4 0 100 100.000 2.932
97 106 9 10 4 0 100 55.072 3.218
97 106 10 11 4 0 100 82.091 2.918
97 106 11 12 4 0 100 72.453 3.118
97 106 12 13 4 0 100 61.378 3.061
97 106 13 14 4 0 100 98.626 2.985
97 106 14 15 4 0 100 72.886 2.952
97 106 15 16 4 0 100 56.085 3.156
97 106 16 17 4 0 100 65.958 3.079
97 106 17 18 4 0 100 75.525 3.113
97 106 18 19 4 0 100 58.639 3.033
97 106 19 20 4 0 100 100.000 2.941
97 106 20 21 4 0 100 100.000 2.914
97 106 21 22 4 0 100 82.457 2.926
97 106 22 23 4 0 100 100.000 3.022
97 106 23 24 4 0 100 100.000 2.831
97 106 24 25 4 0 100 97.807 2.988
97 106 25 26 4 0 100 100.000 3.028
97 106 26 27 4 0 100 100.000 2.872
97 106 27 28 4 0 100 30.598 2.891
97 106 28 29 4 0 100 29.411 40.818
97 106 29 30 4 0 100 15.322 54.230
97 106 30 31 4 0 100 8.639 81.405
97 106 31 32 4 0 100 8.994 84.581
97 106 32 33 4 0 100 27.086 50.286
97 106 33 34 4 0 100 11.174 97.859
97 106 34 35 4 0 100 68.283 40.465
97 106 35 36 4 0 100 99.433 87.439
97 106 36 37 4 0 100 52.842 84.556
97 106 38 39 4 0 100 10.614 97.368
97 106 39 40 4 0 100 92.906 98.318
97 106 40 41 4 0 100 53.520 96.589
97 106 42 100 4 0 100 78.100 60.486
106 116 1 2 4 0 100 10.027 89.368
106 116 2 3 4 0 100 13.475 66.306
106 116 3 4 4 0 100 5.783 99.501
106 116 4 5 4 0 100 100.000 3.422
106 116 5 6 4 0 100 100.000 3.097
106 116 6 7 4 0 100 100.000 3.054
106 116 7 8 4 0 100 100.000 3.107
106 116 8 9 4 0 100 82.674 2.978
106 116 9 10 4 0 100 62.412 3.154
106 116 10 11 4 0 100 100.000 3.045
106 116 11 12 4 0 100 64.001 2.996
106 116 12 13 4 0 100 73.587 3.091
106 116 13 14 4 0 100 53.401 3.240
106 116 14 15 4 0 100 62.897 3.058
106 116 15 16 4 0 100 76.481 3.025
106 116 16 17 4 0 100 92.052 3.077
106 116 17 18 4 0 100 81.013 3.177
106 116 18 19 4 0 100 100.000 3.144
106 116 19 20 4 0 100 91.151 3.074
106 116 20 21 4 0 100 100.000 2.930
106 116 21 22 4 0 100 100.000 2.899
106 116 22 23 4 0 100 100.000 3.142
106 116 23 24 4 0 100 100.000 2.757
106 116 24 25 4 0 100 100.000 3.005
106 116 25 26 4 0 100 4.777 100.000
106 116 26 27 4 0 100 7.216 87.184
106 116 27 28 4 0 100 100.000 2.642
106 116 28 29 4 0 100 24.517 3.066
106 116 29 30 4 0 100 18.421 56.171
106 116 30 31 4 0 100 7.892 91.745
106 116 31 32 4 0 100 12.513 70.152
106 116 32 33 4 0 100 8.468 99.254
106 116 33 34 4 0 100 59.822 97.952
106 116 34 35 4 0 100 9.100 98.928
106 116 35 36 4 0 100 10.587 96.472
106 116 36 37 4 0 100 84.663 30.553
106 116 37 38 4 0 100 31.438 78.488
106 116 38 39 4 0 100 73.979 69.006
106 116 39 40 4 0 100 41.043 48.475
106 116 42 43 4 0 100 94.118 49.354
106 116 43 44 4 0 100 28.011 69.591
106 116 44 100 4 0 100 18.990 85.991
116 127 1 2 4 0 100 9.279 88.143
116 127 2 3 4 0 100 63.912 99.906
116 127 3 4 4 0 100 5.177 100.000
116 127 4 5 4 0 100 4.963 100.000
116 127 5 6 4 0 100 6.475 69.748
116 127 6 7 4 0 100 100.000 3.025
116 127 7 8 4 0 100 100.000 3.885
116 127 8 9 4 0 100 100.000 3.473
116 127 9 10 4 0 100 100.000 3.135
116 127 10 11 4 0 100 48.541 3.253
116 127 11 12 4 0 100 100.000 3.299
116 127 12 13 4 0 100 100.000 3.105
116 127 13 14 4 0 100 100.000 3.066
116 127 14 15 4 0 100 81.132 3.273
116 127 15 16 4 0 100 90.740 3.143
116 127 16 17 4 0 100 91.312 3.207
116 127 17 18 4 0 100 100.000 2.815
116 127 18 19 4 0 100 100.000 3.468
116 127 19 20 4 0 100 100.000 3.138
116 127 20 21 4 0 100 31.415 3.284
116 127 21 22 4 0 100 100.000 3.033
116 127 22 23 4 0 100 100.000 2.831
116 127 23 24 4 0 100 7.167 93.473
116 127 24 25 4 0 100 100.000 2.322
116 127 25 26 4 0 100 100.000 3.211
116 127 26 27 4 0 100 7.280 95.349
116 127 27 28 4 0 100 15.686 53.505
116 127 28 29 4 0 100 10.942 80.331
116 127 29 30 4 0 100 6.056 99.999
116 127 30 31 4 0 100 11.327 67.013
116 127 31 32 4 0 100 9.730 77.823
116 127 32 33 4 0 100 12.110 80.542
116 127 33 34 4 0 100 95.381 49.876
116 127 34 35 4 0 100 11.116 95.018
116 127 35 36 4 0 100 29.504 67.920
116 127 36 37 4 0 100 70.510 69.564
116 127 37 38 4 0 100 20.415 54.016
116 127 38 39 4 0 100 90.544 90.086
116 127 40 41 4 0 100 63.340 65.840
116 127 41 42 4 0 100 33.104 95.609
116 127 42 100 4 0 100 88.841 70.527
127 4000 1 2 4 0 100 11.731 73.993
127 4000 2 3 4 0 100 5.948 100.000
127 4000 3 4 4 0 100 35.996 3.367
127 4000 4 5 4 0 100 100.000 3.029
127 4000 5 6 4 0 100 100.000 3.210
127 4000 6 7 4 0 100 61.494 3.355
127 4000 7 8 4 0 100 66.198 3.204
127 4000 8 9 4 0 100 100.000 3.057
127 4000 9 10 4 0 100 53.080 3.397
127 4000 10 11 4 0 100 74.475 3.304
127 4000 11 12 4 0 100 72.639 3.322
127 4000 12 13 4 0 100 66.655 3.393
127 4000 13 14 4 0 100 55.289 3.366
127 4000 14 15 4 0 100 52.407 3.355
127 4000 15 16 4 0 100 62.657 3.344
127 4000 16 17 4 0 100 76.120 3.035
127 4000 17 18 4 0 100 100.000 3.569
127 4000 18 19 4 0 100 64.970 3.357
127 4000 19 20 4 0 100 77.114 3.163
127 4000 20 21 4 0 100 75.145 3.288
127 4000 21 22 4 0 100 3.593 100.000
127 4000 22 23 4 0 100 70.052 3.387
127 4000 23 24 4 0 100 22.449 3.274
127 4000 24 25 4 0 100 100.000 3.400
127 4000 25 26 4 0 100 100.000 2.971
127 4000 26 27 4 0 100 11.224 55.092
127 4000 27 28 4 0 100 100.000 3.061
127 4000 28 29 4 0 100 5.510 99.982
127 4000 29 30 4 0 100 9.211 64.758
127 4000 30 31 4 0 100 22.047 59.262
127 4000 31 32 4 0 100 6.891 99.887
127 4000 32 33 4 0 100 8.328 99.104
127 4000 33 34 4 0 100 23.303 45.627
127 4000 34 35 4 0 100 11.279 88.526
127 4000 35 36 4 0 100 91.732 97.010
127 4000 37 38 4 0 100 27.434 38.999
127 4000 38 39 4 0 100 98.669 49.363
127 4000 39 40 4 0 100 25.003 49.792
127 4000 43 44 4 0 100 12.865 99.837
127 4000 44 100 4 0 100 81.099 69.604
